model_family,budget_FLOPs,context_tokens,quality_family,model_train_RMSE,joint_status,candidate_status,joint_N,joint_D,joint_Q,candidate_N,candidate_D,candidate_Q,candidate_active_set,candidate_budget_utilization,candidate_KKT_pass,converged_starts,joint_loss_at_joint,joint_loss_at_candidate,candidate_loss_at_candidate,candidate_loss_at_joint,joint_model_regret,candidate_model_regret
constant_G,1e+22,131072,power,0.0562988396574333,converged_feasible,converged_feasible,2.7484374735371833,107.26533406421788,1.0,3.740854480109583,79.87419331223785,1.0,Q1;budget,1.0000000000009843,True,20,2.2720626290580466,2.2748943644625883,2.2434839887538627,2.2464704838636904,0.0028317354045417353,0.002986495109827736
constant_G,1e+23,131072,power,0.0562988396574333,converged_feasible,converged_feasible,8.121653803704776,375.48573168346877,1.0,11.84297864030693,258.93188709312494,0.9999999999999999,Q1;budget,1.0000000000003768,True,17,2.1004627153225495,2.1033058057978313,2.0358690856951283,2.038998396153275,0.002843090475281862,0.0031293104581466835
constant_G,1e+19,131072,logarithmic,0.0562988396574333,infeasible_by_supported_domain,infeasible_by_supported_domain,,,,,,,,,,,,,,,,
constant_G,1e+20,131072,logarithmic,0.0562988396574333,converged_feasible,converged_feasible,0.2727888271371839,10.000000000000002,1.0,0.2727888271371571,10.000000000000002,1.0,D_min;Q1;budget,1.0000000000067868,True,20,2.89610728684338,2.8961072868433986,2.9526211375993867,2.9526211375993654,1.865174681370263e-14,-2.1316282072803006e-14
constant_G,1e+22,131072,logarithmic,0.0562988396574333,converged_feasible,converged_feasible,2.6443930593087948,115.74099877849608,1.0,3.617882018164783,84.91835560445685,0.9999999999999994,Q1;budget,1.0000000000007887,True,20,2.2685963794002455,2.2714593988033176,2.240446129901069,2.2434623148832404,0.002863019403072098,0.003016184982171488
constant_G,1e+23,131072,logarithmic,0.0562988396574333,converged_feasible,converged_feasible,8.013008061869956,385.58450899126456,1.0,11.715500258717606,264.11699868259336,1.0,Q1;budget,1.0000000000030624,True,19,2.099663817182261,2.1025235915854923,2.035186541636599,2.038334222293159,0.0028597744032312633,0.0031476806565597926
Q_x_logN,1e+19,2048,exponential,0.04884872299646716,converged_feasible,converged_feasible,0.1405408966770969,10.000000000000002,0.5668909161659564,0.14305340637267652,10.000000000000002,0.5576964593249726,D_min;budget,1.0000000000017044,True,20,3.2629420811093137,3.2631165903057964,3.2633578505739,3.263526675962389,0.00017450919648265284,0.00016882538848905781
Q_x_logN,1e+20,2048,exponential,0.04884872299646716,converged_feasible,converged_feasible,0.9508120123308846,10.868943213318488,0.9668714855448834,0.8870638623528962,12.159396047675276,0.9354741129065255,budget,1.000000000000847,True,20,2.7018200306354676,2.702653729858296,2.716025459516512,2.7168929648380025,0.00083369922282861,0.0008675053214903805
Q_x_logN,1e+22,2048,exponential,0.04884872299646716,converged_feasible,converged_feasible,6.271047641436158,227.1264396334464,1.0,5.483013503017036,256.55921920180765,1.0,Q1;budget,1.000000000000932,True,20,2.149669772043173,2.150092274803186,2.1436211880346336,2.14405473263962,0.0004225027600126552,0.00043354460498656877
Q_x_logN,1e+23,2048,exponential,0.04884872299646716,converged_feasible,converged_feasible,11.969999999999997,600.0,1.0,11.97,599.9999999999994,1.0,N_max;D_max;Q1,0.4833380673941725,True,20,2.0523920597927097,2.0523920597927097,2.0402484491026147,2.0402484491026147,0.0,0.0
Q_x_logN,1e+19,2048,power,0.04884872299646716,converged_feasible,converged_feasible,0.15601597603631454,10.000000000000002,0.5,0.15601597603625353,10.000000000000002,0.5000000000000002,D_min;Q0;budget,1.0000000000019713,True,20,3.27060943910677,3.2706094391068707,3.268696228494006,3.268696228493906,1.0080825063596421e-13,-1.0036416142611415e-13
Q_x_logN,1e+20,2048,power,0.04884872299646716,converged_feasible,converged_feasible,0.8972224339559655,10.000000000000002,0.9773234074201579,0.9402662439637586,10.000000000000002,0.9621985562814083,D_min;budget,1.0000000000017597,True,18,2.7208319995583086,2.721121854545108,2.73646781054991,2.7367427398480326,0.0002898549867995648,0.0002749292981225615
Q_x_logN,1e+22,2048,power,0.04884872299646716,converged_feasible,converged_feasible,6.38420974057638,219.26107339387926,0.9999999999999999,5.599772366437398,246.42801993752016,1.0,Q1;budget,1.0000000000011062,True,20,2.1510359090443756,2.151442087082571,2.1452529755689542,2.1456702391136218,0.00040617803819520404,0.00041726354466753435
Q_x_logN,1e+23,2048,power,0.04884872299646716,converged_feasible,converged_feasible,11.969999999999997,600.0,1.0,11.97,599.9999999999994,1.0,N_max;D_max;Q1,0.4884624719999997,True,20,2.0523920597927097,2.0523920597927097,2.0402484491026147,2.0402484491026147,0.0,0.0
Q_x_logN,1e+19,2048,logarithmic,0.04884872299646716,converged_feasible,converged_feasible,0.15601597603714115,10.000000000000016,0.5000000000000001,0.15601597603719533,10.000000000000002,0.5000000000000003,D_min;Q0;budget,1.0000000000080087,True,16,3.2706094391054044,3.270609439105315,3.2686962284924514,3.2686962284925407,-8.926193117986259e-14,8.926193117986259e-14
Q_x_logN,1e+20,2048,logarithmic,0.04884872299646716,converged_feasible,converged_feasible,0.7655545580090797,16.342085336850936,1.0,0.7275791147293215,17.019067156124585,1.0,Q1;budget,1.0000000000023401,True,20,2.643882678860063,2.6440192770377484,2.657413685924271,2.657550603349644,0.00013659817768552074,0.00013691742537291773
Q_x_logN,1e+22,2048,logarithmic,0.04884872299646716,converged_feasible,converged_feasible,5.898006397461152,256.3042291847015,1.0,5.094258505667395,295.29508475010397,1.0,Q1;budget,1.0000000000031517,True,20,2.145252371433399,2.145738524331524,2.1382918788221197,2.138788230729188,0.0004861528981252583,0.0004963519070684264
Q_x_logN,1e+23,2048,logarithmic,0.04884872299646716,converged_feasible,converged_feasible,11.969999999999997,600.0,1.0,11.97,599.9999999999994,1.0,N_max;D_max;Q1,0.46761110164284353,True,20,2.0523920597927097,2.0523920597927097,2.0402484491026147,2.0402484491026147,0.0,0.0
