Q0,Q,family,delta_g,N_B_eq_train,N_B_eq_attn_2048,N_B_eq_attn_8192,N_B_eq_attn_131072
0.5,0.6,exp,165126975.205,0.0275211625342,0.403142029309,0.100785507327,0.00629909420795
0.5,0.6,power,335500000,0.0559166666667,0.819091796875,0.204772949219,0.0127983093262
0.5,0.6,log,308301359.655,0.0513835599424,0.752688866344,0.188172216586,0.0117607635366
0.5,0.8,exp,1014248805.96,0.169041467659,2.47619337391,0.619048343479,0.0386905214674
0.5,0.8,power,1735500000,0.28925,4.23706054688,1.05926513672,0.0662040710449
0.5,0.8,log,810930216.216,0.135155036036,1.97981009818,0.494952524546,0.0309345327841
0.5,1,exp,3833432565.7,0.638905427616,9.35896622484,2.33974155621,0.146233847263
0.5,1,power,4687500000,0.78125,11.4440917969,2.86102294922,0.178813934326
0.5,1,log,1212271607.14,0.202045267857,2.95964747837,0.739911869593,0.0462444918495
