quality_domain,metric_a,metric_b,mean_domain_spearman,conflict_strength,min_domain_spearman,max_domain_spearman,n_domains
arxiv,dsir_wiki,rps_doc_unigram_entropy,0.610414538516564,0.0,0.610414538516564,0.610414538516564,1
arxiv,dsir_math,rps_doc_unigram_entropy,0.6122395027944048,0.0,0.6122395027944048,0.6122395027944048,1
arxiv,dsir_books,rps_doc_unigram_entropy,0.6137648852035398,0.0,0.6137648852035398,0.6137648852035398,1
arxiv,dsir_wiki,rps_doc_frac_unique_words,0.6639505753852127,0.0,0.6639505753852127,0.6639505753852127,1
arxiv,dsir_books,rps_doc_frac_unique_words,0.6653143859381543,0.0,0.6653143859381543,0.6653143859381543,1
arxiv,dsir_math,rps_doc_frac_unique_words,0.6904457981477791,0.0,0.6904457981477791,0.6904457981477791,1
arxiv,dsir_wiki,rps_doc_num_sentences,0.7040494909296453,0.0,0.7040494909296453,0.7040494909296453,1
arxiv,rps_doc_num_sentences,rps_doc_frac_unique_words,0.7098593674797027,0.0,0.7098593674797027,0.7098593674797027,1
arxiv,dsir_books,rps_doc_num_sentences,0.7099177691263456,0.0,0.7099177691263456,0.7099177691263456,1
arxiv,rps_doc_word_count,rps_doc_unigram_entropy,0.7105333599656699,0.0,0.7105333599656699,0.7105333599656699,1
arxiv,rps_doc_num_sentences,rps_doc_unigram_entropy,0.717256646223572,0.0,0.717256646223572,0.717256646223572,1
arxiv,dsir_math,rps_doc_num_sentences,0.7360246457922641,0.0,0.7360246457922641,0.7360246457922641,1
arxiv,dsir_wiki,rps_doc_word_count,0.7785503167253743,0.0,0.7785503167253743,0.7785503167253743,1
arxiv,dsir_books,rps_doc_word_count,0.782382003340904,0.0,0.782382003340904,0.782382003340904,1
arxiv,dsir_math,rps_doc_word_count,0.801733199805099,0.0,0.801733199805099,0.801733199805099,1
arxiv,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,0.8194519873774697,0.0,0.8194519873774697,0.8194519873774697,1
arxiv,rps_doc_word_count,rps_doc_frac_unique_words,0.840892921847244,0.0,0.840892921847244,0.840892921847244,1
arxiv,rps_doc_word_count,rps_doc_num_sentences,0.9072849415914541,0.0,0.9072849415914541,0.9072849415914541,1
arxiv,dsir_wiki,dsir_math,0.9931010297865568,0.0,0.9931010297865568,0.9931010297865568,1
arxiv,dsir_books,dsir_math,0.9937694998391449,0.0,0.9937694998391449,0.9937694998391449,1
arxiv,dsir_books,dsir_wiki,0.9998175773355471,0.0,0.9998175773355471,0.9998175773355471,1
github,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,-0.5647760660379636,0.5647760660379636,-0.5647760660379636,-0.5647760660379636,1
github,dsir_wiki,rps_lines_uppercase_letter_fraction,-0.39080399044086767,0.39080399044086767,-0.39080399044086767,-0.39080399044086767,1
github,dsir_books,rps_lines_uppercase_letter_fraction,-0.3894770573167315,0.3894770573167315,-0.3894770573167315,-0.3894770573167315,1
github,dsir_math,rps_lines_uppercase_letter_fraction,-0.38789050253285207,0.38789050253285207,-0.38789050253285207,-0.38789050253285207,1
github,dsir_wiki,rps_lines_ending_with_terminal_punctution_mark,-0.33725668148471566,0.33725668148471566,-0.33725668148471566,-0.33725668148471566,1
github,dsir_books,rps_lines_ending_with_terminal_punctution_mark,-0.33688766430330397,0.33688766430330397,-0.33688766430330397,-0.33688766430330397,1
github,dsir_math,rps_lines_ending_with_terminal_punctution_mark,-0.3321125496242556,0.3321125496242556,-0.3321125496242556,-0.3321125496242556,1
github,dsir_wiki,rps_doc_frac_no_alph_words,-0.3218680203960928,0.3218680203960928,-0.3218680203960928,-0.3218680203960928,1
github,dsir_books,rps_doc_frac_no_alph_words,-0.3215831674354144,0.3215831674354144,-0.3215831674354144,-0.3215831674354144,1
github,rps_doc_word_count,rps_lines_uppercase_letter_fraction,-0.3158737138651155,0.3158737138651155,-0.3158737138651155,-0.3158737138651155,1
github,dsir_math,rps_doc_frac_no_alph_words,-0.3143118583449756,0.3143118583449756,-0.3143118583449756,-0.3143118583449756,1
github,rps_doc_num_sentences,rps_lines_uppercase_letter_fraction,-0.3050360961776018,0.3050360961776018,-0.3050360961776018,-0.3050360961776018,1
github,rps_doc_frac_unique_words,rps_doc_frac_chars_top_2gram,-0.3019958842994384,0.3019958842994384,-0.3019958842994384,-0.3019958842994384,1
github,dsir_math,ad_en,-0.2992656802042449,0.2992656802042449,-0.2992656802042449,-0.2992656802042449,1
github,ad_en,rps_doc_unigram_entropy,-0.2962990977708668,0.2962990977708668,-0.2962990977708668,-0.2962990977708668,1
github,dsir_wiki,ad_en,-0.2940966987414348,0.2940966987414348,-0.2940966987414348,-0.2940966987414348,1
github,dsir_books,ad_en,-0.2934991997797034,0.2934991997797034,-0.2934991997797034,-0.2934991997797034,1
github,rps_doc_frac_unique_words,rps_lines_uppercase_letter_fraction,-0.29223985960987264,0.29223985960987264,-0.29223985960987264,-0.29223985960987264,1
github,rps_doc_unigram_entropy,rps_lines_uppercase_letter_fraction,-0.28299048491300355,0.28299048491300355,-0.28299048491300355,-0.28299048491300355,1
github,ad_en,rps_doc_word_count,-0.2757593290122899,0.2757593290122899,-0.2757593290122899,-0.2757593290122899,1
github,rps_doc_frac_no_alph_words,rps_lines_numerical_chars_fraction,-0.2632452346291146,0.2632452346291146,-0.2632452346291146,-0.2632452346291146,1
github,rps_doc_word_count,rps_doc_frac_no_alph_words,-0.260618798609122,0.260618798609122,-0.260618798609122,-0.260618798609122,1
github,rps_doc_frac_unique_words,rps_lines_ending_with_terminal_punctution_mark,-0.2571199556109827,0.2571199556109827,-0.2571199556109827,-0.2571199556109827,1
github,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,-0.252048205662971,0.252048205662971,-0.252048205662971,-0.252048205662971,1
github,modernbert_professionalism,rps_lines_ending_with_terminal_punctution_mark,-0.24330323414833463,0.24330323414833463,-0.24330323414833463,-0.24330323414833463,1
github,rps_doc_word_count,rps_lines_ending_with_terminal_punctution_mark,-0.24215947253041215,0.24215947253041215,-0.24215947253041215,-0.24215947253041215,1
github,rps_doc_num_sentences,rps_lines_ending_with_terminal_punctution_mark,-0.24188425470306632,0.24188425470306632,-0.24188425470306632,-0.24188425470306632,1
github,modernbert_cleanliness,dsir_books,-0.239432526171801,0.239432526171801,-0.239432526171801,-0.239432526171801,1
github,modernbert_cleanliness,dsir_math,-0.23916853287237927,0.23916853287237927,-0.23916853287237927,-0.23916853287237927,1
github,modernbert_cleanliness,dsir_wiki,-0.23866417078887756,0.23866417078887756,-0.23866417078887756,-0.23866417078887756,1
github,rps_doc_unigram_entropy,rps_doc_frac_no_alph_words,-0.23675026329551233,0.23675026329551233,-0.23675026329551233,-0.23675026329551233,1
github,fineweb_edu,rps_doc_frac_no_alph_words,-0.22411177032356924,0.22411177032356924,-0.22411177032356924,-0.22411177032356924,1
github,ad_en,rps_doc_num_sentences,-0.2231427275098657,0.2231427275098657,-0.2231427275098657,-0.2231427275098657,1
github,modernbert_professionalism,rps_lines_uppercase_letter_fraction,-0.2022105923066445,0.2022105923066445,-0.2022105923066445,-0.2022105923066445,1
github,modernbert_reasoning,rps_doc_frac_no_alph_words,-0.19913480309124493,0.19913480309124493,-0.19913480309124493,-0.19913480309124493,1
github,modernbert_professionalism,rps_doc_mean_word_length,-0.19630147823723176,0.19630147823723176,-0.19630147823723176,-0.19630147823723176,1
github,rps_doc_unigram_entropy,rps_lines_ending_with_terminal_punctution_mark,-0.19292596635345108,0.19292596635345108,-0.19292596635345108,-0.19292596635345108,1
github,rps_doc_num_sentences,rps_doc_frac_no_alph_words,-0.19032098350111715,0.19032098350111715,-0.19032098350111715,-0.19032098350111715,1
github,fineweb_edu,rps_lines_uppercase_letter_fraction,-0.18851625715719733,0.18851625715719733,-0.18851625715719733,-0.18851625715719733,1
github,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_3gram,-0.1667006572930776,0.1667006572930776,-0.1667006572930776,-0.1667006572930776,1
github,modernbert_cleanliness,rps_lines_numerical_chars_fraction,-0.16523901784191442,0.16523901784191442,-0.16523901784191442,-0.16523901784191442,1
github,ad_en,rps_doc_frac_unique_words,-0.16362185189508716,0.16362185189508716,-0.16362185189508716,-0.16362185189508716,1
github,modernbert_professionalism,rps_doc_frac_no_alph_words,-0.1574560200919345,0.1574560200919345,-0.1574560200919345,-0.1574560200919345,1
github,rps_doc_frac_no_alph_words,rps_doc_mean_word_length,-0.15362932414560337,0.15362932414560337,-0.15362932414560337,-0.15362932414560337,1
github,modernbert_readability,rps_doc_frac_chars_top_2gram,-0.15349834683194122,0.15349834683194122,-0.15349834683194122,-0.15349834683194122,1
github,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,-0.15223808278611256,0.15223808278611256,-0.15223808278611256,-0.15223808278611256,1
github,fineweb_edu,rps_doc_frac_chars_top_2gram,-0.14399868538680455,0.14399868538680455,-0.14399868538680455,-0.14399868538680455,1
github,rps_doc_frac_chars_top_3gram,rps_lines_ending_with_terminal_punctution_mark,-0.14035934385852294,0.14035934385852294,-0.14035934385852294,-0.14035934385852294,1
github,fluency_en,rps_lines_numerical_chars_fraction,-0.13193780466756483,0.13193780466756483,-0.13193780466756483,-0.13193780466756483,1
github,modernbert_cleanliness,rps_doc_num_sentences,-0.12970753273074842,0.12970753273074842,-0.12970753273074842,-0.12970753273074842,1
github,modernbert_professionalism,ad_en,-0.12696417390184117,0.12696417390184117,-0.12696417390184117,-0.12696417390184117,1
github,fluency_en,rps_doc_frac_chars_top_2gram,-0.12510466278104382,0.12510466278104382,-0.12510466278104382,-0.12510466278104382,1
github,modernbert_reasoning,rps_lines_uppercase_letter_fraction,-0.12438979117529934,0.12438979117529934,-0.12438979117529934,-0.12438979117529934,1
github,rps_doc_num_sentences,rps_doc_mean_word_length,-0.11937266943988653,0.11937266943988653,-0.11937266943988653,-0.11937266943988653,1
github,rps_lines_uppercase_letter_fraction,rps_lines_numerical_chars_fraction,-0.11373567368227663,0.11373567368227663,-0.11373567368227663,-0.11373567368227663,1
github,qurater,rps_lines_numerical_chars_fraction,-0.11293656938026017,0.11293656938026017,-0.11293656938026017,-0.11293656938026017,1
github,dsir_books,rps_doc_frac_chars_top_2gram,-0.10200448875685053,0.10200448875685053,-0.10200448875685053,-0.10200448875685053,1
github,dsir_wiki,rps_doc_frac_chars_top_2gram,-0.10173853285257199,0.10173853285257199,-0.10173853285257199,-0.10173853285257199,1
github,dsir_math,rps_doc_frac_chars_top_2gram,-0.1016690228369027,0.1016690228369027,-0.1016690228369027,-0.1016690228369027,1
github,rps_doc_word_count,rps_doc_frac_chars_top_2gram,-0.09342835832379084,0.09342835832379084,-0.09342835832379084,-0.09342835832379084,1
github,ad_en,rps_lines_numerical_chars_fraction,-0.07698128494634945,0.07698128494634945,-0.07698128494634945,-0.07698128494634945,1
github,ad_en,rps_doc_frac_chars_top_3gram,-0.07684943728159026,0.07684943728159026,-0.07684943728159026,-0.07684943728159026,1
github,fineweb_edu,rps_lines_ending_with_terminal_punctution_mark,-0.07593159106216477,0.07593159106216477,-0.07593159106216477,-0.07593159106216477,1
github,modernbert_cleanliness,rps_doc_word_count,-0.07558493870267702,0.07558493870267702,-0.07558493870267702,-0.07558493870267702,1
github,modernbert_reasoning,rps_lines_ending_with_terminal_punctution_mark,-0.07539908403599521,0.07539908403599521,-0.07539908403599521,-0.07539908403599521,1
github,rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,-0.07297052314892011,0.07297052314892011,-0.07297052314892011,-0.07297052314892011,1
github,modernbert_cleanliness,rps_doc_frac_unique_words,-0.07198520727969361,0.07198520727969361,-0.07198520727969361,-0.07198520727969361,1
github,fluency_en,rps_lines_ending_with_terminal_punctution_mark,-0.07187559667960333,0.07187559667960333,-0.07187559667960333,-0.07187559667960333,1
github,fluency_en,rps_doc_frac_no_alph_words,-0.06381799063171777,0.06381799063171777,-0.06381799063171777,-0.06381799063171777,1
github,modernbert_professionalism,rps_doc_frac_chars_top_2gram,-0.060534486130043814,0.060534486130043814,-0.060534486130043814,-0.060534486130043814,1
github,fineweb_edu,ad_en,-0.0590635734955067,0.0590635734955067,-0.0590635734955067,-0.0590635734955067,1
github,rps_doc_frac_chars_top_2gram,rps_doc_mean_word_length,-0.05719612218193365,0.05719612218193365,-0.05719612218193365,-0.05719612218193365,1
github,modernbert_reasoning,ad_en,-0.054715575301421654,0.054715575301421654,-0.054715575301421654,-0.054715575301421654,1
github,dsir_books,rps_doc_mean_word_length,-0.05314083243522206,0.05314083243522206,-0.05314083243522206,-0.05314083243522206,1
github,dsir_math,rps_doc_mean_word_length,-0.051868432442970465,0.051868432442970465,-0.051868432442970465,-0.051868432442970465,1
github,dsir_wiki,rps_doc_mean_word_length,-0.0511636472892485,0.0511636472892485,-0.0511636472892485,-0.0511636472892485,1
github,modernbert_cleanliness,rps_doc_unigram_entropy,-0.03220682005420662,0.03220682005420662,-0.03220682005420662,-0.03220682005420662,1
github,modernbert_readability,rps_lines_numerical_chars_fraction,-0.03209297788813812,0.03209297788813812,-0.03209297788813812,-0.03209297788813812,1
github,fluency_en,rps_lines_uppercase_letter_fraction,-0.03183170709265698,0.03183170709265698,-0.03183170709265698,-0.03183170709265698,1
github,ad_en,rps_doc_frac_no_alph_words,-0.024592611132971256,0.024592611132971256,-0.024592611132971256,-0.024592611132971256,1
github,modernbert_cleanliness,rps_doc_frac_chars_top_3gram,-0.021384153778210378,0.021384153778210378,-0.021384153778210378,-0.021384153778210378,1
github,modernbert_cleanliness,rps_doc_frac_chars_top_2gram,-0.017122305972267854,0.017122305972267854,-0.017122305972267854,-0.017122305972267854,1
github,qurater,rps_doc_frac_chars_top_2gram,-0.010361578518380547,0.010361578518380547,-0.010361578518380547,-0.010361578518380547,1
github,ad_en,rps_lines_ending_with_terminal_punctution_mark,-0.0069793330101683435,0.0069793330101683435,-0.0069793330101683435,-0.0069793330101683435,1
github,modernbert_cleanliness,modernbert_professionalism,-0.0038925241575928065,0.0038925241575928065,-0.0038925241575928065,-0.0038925241575928065,1
github,modernbert_readability,ad_en,-0.003527963749832494,0.003527963749832494,-0.003527963749832494,-0.003527963749832494,1
github,rps_doc_frac_chars_top_2gram,rps_lines_numerical_chars_fraction,-0.0013460135382336422,0.0013460135382336422,-0.0013460135382336422,-0.0013460135382336422,1
github,ad_en,rps_doc_frac_chars_top_2gram,0.00035759510876855226,0.0,0.00035759510876855226,0.00035759510876855226,1
github,modernbert_reasoning,rps_doc_frac_chars_top_2gram,0.002858786013837907,0.0,0.002858786013837907,0.002858786013837907,1
github,rps_doc_unigram_entropy,rps_doc_frac_chars_top_2gram,0.024476919466259493,0.0,0.024476919466259493,0.024476919466259493,1
github,rps_doc_num_sentences,rps_doc_frac_chars_top_2gram,0.03168398367532609,0.0,0.03168398367532609,0.03168398367532609,1
github,fluency_en,rps_doc_num_sentences,0.04146525879992527,0.0,0.04146525879992527,0.04146525879992527,1
github,rps_lines_uppercase_letter_fraction,rps_doc_mean_word_length,0.04422098676421913,0.0,0.04422098676421913,0.04422098676421913,1
github,rps_doc_frac_chars_top_3gram,rps_doc_mean_word_length,0.0607465535360362,0.0,0.0607465535360362,0.0607465535360362,1
github,ad_en,rps_doc_mean_word_length,0.0614798771858677,0.0,0.0614798771858677,0.0614798771858677,1
github,dsir_math,qurater,0.06949571206574097,0.0,0.06949571206574097,0.06949571206574097,1
github,dsir_books,qurater,0.0701468285670504,0.0,0.0701468285670504,0.0701468285670504,1
github,dsir_wiki,qurater,0.07049733155453548,0.0,0.07049733155453548,0.07049733155453548,1
github,qurater,rps_doc_frac_chars_top_3gram,0.07137371796702206,0.0,0.07137371796702206,0.07137371796702206,1
github,modernbert_readability,dsir_books,0.07234366621135235,0.0,0.07234366621135235,0.07234366621135235,1
github,modernbert_readability,dsir_math,0.07326972454346034,0.0,0.07326972454346034,0.07326972454346034,1
github,modernbert_readability,dsir_wiki,0.07375499598913972,0.0,0.07375499598913972,0.07375499598913972,1
github,qurater,ad_en,0.07379355037107668,0.0,0.07379355037107668,0.07379355037107668,1
github,ad_en,rps_lines_uppercase_letter_fraction,0.07984880758752247,0.0,0.07984880758752247,0.07984880758752247,1
github,rps_doc_frac_chars_top_3gram,rps_lines_numerical_chars_fraction,0.08330749903802344,0.0,0.08330749903802344,0.08330749903802344,1
github,modernbert_professionalism,rps_lines_numerical_chars_fraction,0.08381201166898873,0.0,0.08381201166898873,0.08381201166898873,1
github,rps_doc_frac_chars_top_2gram,rps_lines_uppercase_letter_fraction,0.08577424915973385,0.0,0.08577424915973385,0.08577424915973385,1
github,rps_doc_frac_chars_top_2gram,rps_lines_ending_with_terminal_punctution_mark,0.08717463519730459,0.0,0.08717463519730459,0.08717463519730459,1
github,fluency_en,rps_doc_mean_word_length,0.08892716064796376,0.0,0.08892716064796376,0.08892716064796376,1
github,fluency_en,dsir_math,0.09388770185053795,0.0,0.09388770185053795,0.09388770185053795,1
github,fluency_en,rps_doc_unigram_entropy,0.09535964931606722,0.0,0.09535964931606722,0.09535964931606722,1
github,fineweb_edu,modernbert_cleanliness,0.09649908521734571,0.0,0.09649908521734571,0.09649908521734571,1
github,fluency_en,dsir_books,0.10119888903251294,0.0,0.10119888903251294,0.10119888903251294,1
github,fluency_en,dsir_wiki,0.10154991837893888,0.0,0.10154991837893888,0.10154991837893888,1
github,modernbert_readability,rps_doc_num_sentences,0.11021498180656637,0.0,0.11021498180656637,0.11021498180656637,1
github,qurater,rps_doc_frac_no_alph_words,0.11271407800817504,0.0,0.11271407800817504,0.11271407800817504,1
github,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,0.12397067645241103,0.0,0.12397067645241103,0.12397067645241103,1
github,rps_lines_numerical_chars_fraction,rps_doc_mean_word_length,0.12495854393559705,0.0,0.12495854393559705,0.12495854393559705,1
github,modernbert_readability,rps_doc_frac_no_alph_words,0.12773577486082704,0.0,0.12773577486082704,0.12773577486082704,1
github,modernbert_readability,modernbert_professionalism,0.12780691213133835,0.0,0.12780691213133835,0.12780691213133835,1
github,rps_doc_unigram_entropy,rps_doc_mean_word_length,0.13087317947783708,0.0,0.13087317947783708,0.13087317947783708,1
github,rps_doc_word_count,rps_doc_mean_word_length,0.13523539119776404,0.0,0.13523539119776404,0.13523539119776404,1
github,fluency_en,rps_doc_frac_chars_top_3gram,0.13955670564331127,0.0,0.13955670564331127,0.13955670564331127,1
github,modernbert_cleanliness,ad_en,0.14206548070778918,0.0,0.14206548070778918,0.14206548070778918,1
github,modernbert_readability,rps_lines_uppercase_letter_fraction,0.14237438769618754,0.0,0.14237438769618754,0.14237438769618754,1
github,rps_doc_frac_unique_words,rps_doc_mean_word_length,0.14286881551650935,0.0,0.14286881551650935,0.14286881551650935,1
github,qurater,rps_doc_num_sentences,0.14332249811104836,0.0,0.14332249811104836,0.14332249811104836,1
github,fluency_en,rps_doc_word_count,0.14614931163700373,0.0,0.14614931163700373,0.14614931163700373,1
github,rps_doc_frac_unique_words,rps_lines_numerical_chars_fraction,0.15304662196893046,0.0,0.15304662196893046,0.15304662196893046,1
github,qurater,rps_lines_uppercase_letter_fraction,0.15423773106720307,0.0,0.15423773106720307,0.15423773106720307,1
github,modernbert_reasoning,rps_doc_frac_chars_top_3gram,0.15925443732242975,0.0,0.15925443732242975,0.15925443732242975,1
github,modernbert_reasoning,rps_lines_numerical_chars_fraction,0.17162802502090002,0.0,0.17162802502090002,0.17162802502090002,1
github,qurater,rps_doc_frac_unique_words,0.17280039280949266,0.0,0.17280039280949266,0.17280039280949266,1
github,modernbert_readability,rps_doc_frac_chars_top_3gram,0.1773000053250787,0.0,0.1773000053250787,0.1773000053250787,1
github,qurater,rps_lines_ending_with_terminal_punctution_mark,0.19049566558944103,0.0,0.19049566558944103,0.19049566558944103,1
github,rps_doc_num_sentences,rps_doc_frac_chars_top_3gram,0.19237353961607231,0.0,0.19237353961607231,0.19237353961607231,1
github,qurater,rps_doc_word_count,0.19575841520656354,0.0,0.19575841520656354,0.19575841520656354,1
github,rps_doc_unigram_entropy,rps_doc_frac_chars_top_3gram,0.19968287167374818,0.0,0.19968287167374818,0.19968287167374818,1
github,rps_lines_ending_with_terminal_punctution_mark,rps_doc_mean_word_length,0.20169265859876262,0.0,0.20169265859876262,0.20169265859876262,1
github,qurater,rps_doc_unigram_entropy,0.2029173059802885,0.0,0.2029173059802885,0.2029173059802885,1
github,fineweb_edu,rps_doc_mean_word_length,0.20647366164834607,0.0,0.20647366164834607,0.20647366164834607,1
github,modernbert_readability,rps_doc_frac_unique_words,0.21084112411012265,0.0,0.21084112411012265,0.21084112411012265,1
github,fluency_en,modernbert_readability,0.21105440033511708,0.0,0.21105440033511708,0.21105440033511708,1
github,fineweb_edu,rps_lines_numerical_chars_fraction,0.2132371098443988,0.0,0.2132371098443988,0.2132371098443988,1
github,modernbert_readability,rps_lines_ending_with_terminal_punctution_mark,0.2198820259054792,0.0,0.2198820259054792,0.2198820259054792,1
github,modernbert_reasoning,rps_doc_mean_word_length,0.22174544744841074,0.0,0.22174544744841074,0.22174544744841074,1
github,modernbert_readability,rps_doc_unigram_entropy,0.2223097748721447,0.0,0.2223097748721447,0.2223097748721447,1
github,modernbert_cleanliness,rps_doc_frac_no_alph_words,0.22338830355739145,0.0,0.22338830355739145,0.22338830355739145,1
github,fineweb_edu,fluency_en,0.22483726292320463,0.0,0.22483726292320463,0.22483726292320463,1
github,fluency_en,modernbert_professionalism,0.2261300805872255,0.0,0.2261300805872255,0.2261300805872255,1
github,fluency_en,rps_doc_frac_unique_words,0.2265785765246344,0.0,0.2265785765246344,0.2265785765246344,1
github,modernbert_readability,rps_doc_word_count,0.22762522205113317,0.0,0.22762522205113317,0.22762522205113317,1
github,qurater,rps_doc_mean_word_length,0.22948960584122605,0.0,0.22948960584122605,0.22948960584122605,1
github,modernbert_professionalism,rps_doc_frac_chars_top_3gram,0.2455637861830123,0.0,0.2455637861830123,0.2455637861830123,1
github,rps_doc_num_sentences,rps_lines_numerical_chars_fraction,0.24606340162152662,0.0,0.24606340162152662,0.24606340162152662,1
github,fineweb_edu,rps_doc_frac_chars_top_3gram,0.2466915274331123,0.0,0.2466915274331123,0.2466915274331123,1
github,fluency_en,modernbert_cleanliness,0.24741825220042904,0.0,0.24741825220042904,0.24741825220042904,1
github,modernbert_cleanliness,modernbert_reasoning,0.26367985638067315,0.0,0.26367985638067315,0.26367985638067315,1
github,fluency_en,modernbert_reasoning,0.2664573862097935,0.0,0.2664573862097935,0.2664573862097935,1
github,modernbert_professionalism,qurater,0.27012789081685057,0.0,0.27012789081685057,0.27012789081685057,1
github,modernbert_cleanliness,rps_lines_uppercase_letter_fraction,0.28229821030820323,0.0,0.28229821030820323,0.28229821030820323,1
github,rps_doc_word_count,rps_lines_numerical_chars_fraction,0.2914364322071995,0.0,0.2914364322071995,0.2914364322071995,1
github,modernbert_readability,modernbert_reasoning,0.2924856721371333,0.0,0.2924856721371333,0.2924856721371333,1
github,fineweb_edu,modernbert_readability,0.2992832099066276,0.0,0.2992832099066276,0.2992832099066276,1
github,fineweb_edu,qurater,0.3000174873869188,0.0,0.3000174873869188,0.3000174873869188,1
github,dsir_wiki,rps_lines_numerical_chars_fraction,0.3035931207695122,0.0,0.3035931207695122,0.3035931207695122,1
github,dsir_math,rps_lines_numerical_chars_fraction,0.30368073366154874,0.0,0.30368073366154874,0.30368073366154874,1
github,modernbert_cleanliness,rps_doc_mean_word_length,0.3040460663423929,0.0,0.3040460663423929,0.3040460663423929,1
github,dsir_books,rps_lines_numerical_chars_fraction,0.3045257933138762,0.0,0.3045257933138762,0.3045257933138762,1
github,fluency_en,qurater,0.3098679666506016,0.0,0.3098679666506016,0.3098679666506016,1
github,modernbert_cleanliness,rps_lines_ending_with_terminal_punctution_mark,0.3217226747326087,0.0,0.3217226747326087,0.3217226747326087,1
github,rps_doc_unigram_entropy,rps_lines_numerical_chars_fraction,0.32413203128974527,0.0,0.32413203128974527,0.32413203128974527,1
github,rps_doc_word_count,rps_doc_frac_chars_top_3gram,0.32893712735752334,0.0,0.32893712735752334,0.32893712735752334,1
github,dsir_wiki,rps_doc_frac_chars_top_3gram,0.33351771229918425,0.0,0.33351771229918425,0.33351771229918425,1
github,dsir_books,rps_doc_frac_chars_top_3gram,0.33375006277095365,0.0,0.33375006277095365,0.33375006277095365,1
github,dsir_math,rps_doc_frac_chars_top_3gram,0.3340369762882364,0.0,0.3340369762882364,0.3340369762882364,1
github,fineweb_edu,modernbert_professionalism,0.33644681712615815,0.0,0.33644681712615815,0.33644681712615815,1
github,modernbert_readability,rps_doc_mean_word_length,0.34981243025610775,0.0,0.34981243025610775,0.34981243025610775,1
github,rps_doc_frac_no_alph_words,rps_lines_ending_with_terminal_punctution_mark,0.3587959211762307,0.0,0.3587959211762307,0.3587959211762307,1
github,fluency_en,ad_en,0.37332369373508795,0.0,0.37332369373508795,0.37332369373508795,1
github,fineweb_edu,rps_doc_frac_unique_words,0.40867367547934036,0.0,0.40867367547934036,0.40867367547934036,1
github,fineweb_edu,rps_doc_num_sentences,0.409888042123561,0.0,0.409888042123561,0.409888042123561,1
github,rps_doc_frac_no_alph_words,rps_lines_uppercase_letter_fraction,0.41851657718638163,0.0,0.41851657718638163,0.41851657718638163,1
github,fineweb_edu,dsir_math,0.45565099714762025,0.0,0.45565099714762025,0.45565099714762025,1
github,fineweb_edu,dsir_books,0.45679224295695453,0.0,0.45679224295695453,0.45679224295695453,1
github,fineweb_edu,dsir_wiki,0.45719687708876194,0.0,0.45719687708876194,0.45719687708876194,1
github,fineweb_edu,modernbert_reasoning,0.4619490263264052,0.0,0.4619490263264052,0.4619490263264052,1
github,rps_doc_frac_unique_words,rps_doc_frac_chars_top_3gram,0.4902427651712749,0.0,0.4902427651712749,0.4902427651712749,1
github,fineweb_edu,rps_doc_unigram_entropy,0.5006986351555355,0.0,0.5006986351555355,0.5006986351555355,1
github,fineweb_edu,rps_doc_word_count,0.501164883273797,0.0,0.501164883273797,0.501164883273797,1
github,modernbert_reasoning,qurater,0.5111142610476013,0.0,0.5111142610476013,0.5111142610476013,1
github,modernbert_reasoning,rps_doc_frac_unique_words,0.518081459834462,0.0,0.518081459834462,0.518081459834462,1
github,modernbert_reasoning,rps_doc_num_sentences,0.5389403306163378,0.0,0.5389403306163378,0.5389403306163378,1
github,modernbert_reasoning,dsir_math,0.5485337757267132,0.0,0.5485337757267132,0.5485337757267132,1
github,modernbert_reasoning,dsir_books,0.5528543984124578,0.0,0.5528543984124578,0.5528543984124578,1
github,modernbert_reasoning,dsir_wiki,0.5529883065655119,0.0,0.5529883065655119,0.5529883065655119,1
github,modernbert_readability,qurater,0.5675502569796342,0.0,0.5675502569796342,0.5675502569796342,1
github,modernbert_reasoning,modernbert_professionalism,0.5720007607018475,0.0,0.5720007607018475,0.5720007607018475,1
github,modernbert_cleanliness,qurater,0.6057867533935162,0.0,0.6057867533935162,0.6057867533935162,1
github,modernbert_cleanliness,modernbert_readability,0.626252399597959,0.0,0.626252399597959,0.626252399597959,1
github,rps_doc_unigram_entropy,rps_doc_frac_unique_words,0.6359355835485861,0.0,0.6359355835485861,0.6359355835485861,1
github,rps_doc_num_sentences,rps_doc_frac_unique_words,0.6361093580153766,0.0,0.6361093580153766,0.6361093580153766,1
github,modernbert_reasoning,rps_doc_word_count,0.6418682502720195,0.0,0.6418682502720195,0.6418682502720195,1
github,modernbert_reasoning,rps_doc_unigram_entropy,0.6454284855166159,0.0,0.6454284855166159,0.6454284855166159,1
github,modernbert_professionalism,rps_doc_frac_unique_words,0.6739391433263128,0.0,0.6739391433263128,0.6739391433263128,1
