budget_FLOPs,context_tokens,quality_family,Q0_scenario,status,ready_for_Q3,feasible,minimum_supported_cost_FLOPs,global_lower_bound,global_gap,certificate_tolerance,certificate_iterations,N_params_B,D_tokens_B,Q_score,B7_diagnostic_loss,loss_coordinate,C_train_FLOPs,C_attention_FLOPs,C_quality_FLOPs,C_total_FLOPs,budget_utilization,active_support
6.042963902381328e+19,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.8524901441263997,9.973053782807995e-07,1e-06,1532,0.6944287871557625,10.0,0.7855974627919093,2.852491141431778,attachment_B7_native_val_loss,4.166572722934575e+19,2.844380312190003e+18,1.591953148227753e+19,6.042963902381328e+19,1.0,D_min
6.493816315762113e+19,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.83626065166397,9.995178991140108e-07,1e-06,1537,0.7346905387628248,10.0,0.8047662053389977,2.8362616511818692,attachment_B7_native_val_loss,4.408143232576949e+19,3.00929244677253e+18,1.7847438385079108e+19,6.493816315762112e+19,0.9999999999999999,D_min
6.978305848598663e+19,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.820036149049816,9.973590597844861e-07,1e-06,1543,0.7772133733561583,10.0,0.8243694693612267,2.820037146408876,attachment_B7_native_val_loss,4.66328024013695e+19,3.183465977266824e+18,1.9966790107350315e+19,6.978305848598664e+19,1.0000000000000002,D_min
7.498942093324558e+19,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.8038145138308614,9.986862528066354e-07,1e-06,1545,0.8221080423530273,10.0,0.8444109942143869,2.8038155125171143,attachment_B7_native_val_loss,4.932648254118163e+19,3.3673545414779996e+18,2.2295583850585944e+19,7.498942093324558e+19,1.0,D_min
8.058421877614818e+19,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.787593346749262,9.997719940813e-07,1e-06,1550,0.869489924641691,9.999999999999998,0.8648946063828791,2.787594346521256,attachment_B7_native_val_loss,5.216939547850145e+19,3.5614307313323653e+18,2.4853392566314365e+19,8.058421877614818e+19,1.0,D_min
8.659643233600653e+19,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.771369980397396,9.988811990879753e-07,1e-06,1554,0.919479193955855,10.0,0.8858242334424995,2.771370979278595,attachment_B7_native_val_loss,5.51687516373513e+19,3.766186778443182e+18,2.7661493920212046e+19,8.659643233600653e+19,1.0,D_min
9.30572040929699e+19,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.755141498428064,9.979822763739321e-07,1e-06,1558,0.9722010416284123,10.0,0.9072038953769543,2.7551424964103406,attachment_B7_native_val_loss,5.833206249770474e+19,3.9821354665099766e+18,3.0743006128755188e+19,9.305720409296991e+19,1.0000000000000002,D_min
1e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.7389047608437327,9.970651686508347e-07,1e-06,1559,1.0277859092952217,10.0,0.9290377018518943,2.7389057579089013,attachment_B7_native_val_loss,6.16671545577133e+19,4.2098110844732283e+18,3.412303435781347e+19,1e+20,1.0,D_min
1.0746078283213175e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.7226564169875695,9.99454569328151e-07,1e-06,1562,1.086369598004025,10.0,0.9513299038981762,2.722657416442139,attachment_B7_native_val_loss,6.518217588024151e+19,4.449769873424487e+18,3.782883707846575e+19,1.0746078283213175e+20,1.0,D_min
1.1547819846894582e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.7063929351742755,9.99202749873973e-07,1e-06,1555,1.1480937217590312,10.0,0.9740848128037565,2.7063939343770254,attachment_B7_native_val_loss,6.888562330554188e+19,4.702591884324992e+18,4.188998327907896e+19,1.1547819846894584e+20,1.0000000000000002,D_min
1.2409377607517195e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.6901106004257826,9.991286527011312e-07,1e-06,1411,1.2131059547202712,10.0,0.9973068237304688,2.6901115995544354,attachment_B7_native_val_loss,7.278635728321627e+19,4.96888199053423e+18,4.633853680142145e+19,1.2409377607517195e+20,1.0,D_min
1.333521432163324e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.6742769481186603,8.818531846976896e-07,1e-06,84,1.3491815903696394,10.000000000000002,1.0,2.674277829971845,attachment_B7_native_val_loss,8.095089542217838e+19,5.526247794154043e+18,4.687500000000001e+19,1.3335214321633244e+20,1.0000000000000002,D_min;Q_max
1.4330125702369627e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.6595102839707163,8.785933545141233e-07,1e-06,54,1.4924547447785508,10.053732463197345,1.0,2.659511162564071,attachment_B7_native_val_loss,9.002844430459816e+19,6.145941797860566e+18,4.712687092123756e+19,1.4330125702369629e+20,1.0000000000000002,Q_max
1.539926526059492e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.645281674120201,6.816530340181259e-07,1e-06,45,1.5326511687277273,10.612000038960133,1.0,2.6452823557732352,attachment_B7_native_val_loss,9.758696557350561e+19,6.661936849817983e+18,4.974375018262562e+19,1.539926526059492e+20,1.0,Q_max
1.6548170999431814e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.6312805404951036,9.96544625486706e-07,1e-06,43,1.5741417474628667,11.198509710547095,1.0,2.631281537039729,attachment_B7_native_val_loss,1.0576824986844291e+20,7.220445857685704e+18,5.249301426818951e+19,1.654817099943181e+20,0.9999999999999998,Q_max
1.778279410038923e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.617503071473266,9.62799323822594e-07,1e-06,42,1.6169740232394543,11.814509495921833,1.0,2.61750403427259,attachment_B7_native_val_loss,1.1462252971332878e+20,7.824898028429912e+18,5.538051326213359e+19,1.778279410038923e+20,1.0,Q_max
1.9109529749704406e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.60394431907332,9.58222931224384e-07,1e-06,36,1.6611974021521059,12.461292202680514,1.0,2.6039452772962512,attachment_B7_native_val_loss,1.2420399740730699e+20,8.478992889672157e+18,5.841230720006491e+19,1.9109529749704406e+20,1.0,Q_max
2.053525026457146e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.5905998975803692,8.982275963020925e-07,1e-06,31,1.706863227195818,13.140196581377516,1.0,2.5906007958079655,attachment_B7_native_val_loss,1.3457111005726489e+20,9.186721113242616e+18,6.15946714752071e+19,2.053525026457146e+20,1.0,Q_max
2.20673406908459e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.5774653500222735,8.673557938543297e-07,1e-06,30,1.7540248540274588,13.852608502700027,1.0,2.5774662173780674,attachment_B7_native_val_loss,1.4578691764108771e+20,9.95238691096492e+18,6.493410235640638e+19,2.20673406908459e+20,1.0,Q_max
2.3713737056616553e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.564536428094748,8.373971378539125e-07,1e-06,30,1.8027377295189528,14.599962160580414,1.0,2.564537265491886,attachment_B7_native_val_loss,1.5791941581856417e+20,1.0780632119880647e+19,6.843732262772069e+19,2.3713737056616553e+20,1.0,Q_max
2.5482967479793464e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.5518088149198284,9.42712308216187e-07,1e-06,29,1.8530594731964714,15.383741303563706,1.0,2.5518097576321366,attachment_B7_native_val_loss,1.7104192533463535e+20,1.1676462102844439e+19,7.211128736045487e+19,2.5482967479793464e+20,1.0,Q_max
2.7384196342643612e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.5392788232676407,7.80132991984317e-07,1e-06,29,1.9050499616635919,16.205480496978304,1.0,2.5392796034006326,attachment_B7_native_val_loss,1.8523349999705162e+20,1.2645273599798725e+19,7.59631898295858e+19,2.7384196342643615e+20,1.0000000000000002,Q_max
2.942727176209282e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.526941806280338,9.96397850450137e-07,1e-06,27,1.9587714161095744,17.066766418696606,1.0,2.5269428026781884,attachment_B7_native_val_loss,2.0057936535817008e+20,1.3692884675117744e+19,8.000046758764034e+19,2.942727176209282e+20,1.0,Q_max
3.1622776601683794e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.514794717555079,7.262664998286539e-07,1e-06,26,2.014288493008462,17.96923919150602,1.0,2.514795443821579,attachment_B7_native_val_loss,2.1717139038940355e+20,1.482556691724995e+19,8.423080871018447e+19,3.1622776601683794e+20,1.0,Q_max
3.3982083289425596e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.502833001340146,7.005563271711424e-07,1e-06,23,2.0716683781174794,18.914593755357828,1.0,2.5028337018964733,attachment_B7_native_val_loss,2.3510859460747893e+20,1.6050080058537228e+19,8.866215822823981e+19,3.3982083289425596e+20,1.0,Q_max
3.651741272548377e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.491053161310197,6.756350456882387e-07,1e-06,17,2.130980883888812,19.904581282991543,1.0,2.491053836945243,attachment_B7_native_val_loss,2.5449769329519614e+20,1.7373709195618722e+19,9.330272476402285e+19,3.651741272548377e+20,1.0,Q_max
3.924189758484536e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.479451540805367,6.514832344706178e-07,1e-06,17,2.192298550412004,20.94101064267671,1.0,2.4794521922886013,attachment_B7_native_val_loss,2.7545368365661497e+20,1.8804304804291584e+19,9.816098738754707e+19,3.9241897584845364e+20,1.0000000000000002,Q_max
4.216965034285823e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.4680245647781978,6.280818234394303e-07,1e-06,17,2.2556967500097294,22.025749912041057,1.0,2.468025192860021,attachment_B7_native_val_loss,2.9810047495870854e+20,2.0350325757181174e+19,1.0324570271269246e+20,4.2169650342858215e+20,0.9999999999999997,Q_max
4.5315836376008176e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.4567687381598398,6.054120840204291e-07,1e-06,17,2.3212537956142683,23.160727947182746,1.0,2.456769343571924,attachment_B7_native_val_loss,3.225715659395245e+20,2.2020885568138203e+19,1.0856591225241913e+20,4.531583637600818e+20,1.0000000000000002,Q_max
4.8696752516586314e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.445680644257016,5.834556247030775e-07,1e-06,17,2.389051053057303,24.3479360114825,1.0,2.4456812277126407,attachment_B7_native_val_loss,3.4901077300802454e+20,2.3825802104014475e+19,1.1413095005382422e+20,4.869675251658633e+20,1.0000000000000002,Q_max
5.232991146814947e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.434756943178796,5.621943892641923e-07,1e-06,17,2.459173057410985,25.589429468742676,1.0,2.4347575053731854,attachment_B7_native_val_loss,3.775730130243041e+20,2.577565102245916e+19,1.1995045063473129e+20,5.2329911468149454e+20,0.9999999999999998,Q_max
5.6234132519034906e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.4239943702922395,5.416106443334456e-07,1e-06,17,2.531707633524208,26.887329545477833,1.0,2.423994911902884,attachment_B7_native_val_loss,4.084251447322033e+20,2.788182321371841e+19,1.2603435724442734e+20,5.6234132519034906e+20,1.0,Q_max
6.042963902381328e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.4133897347059823,5.216869789492762e-07,1e-06,17,2.606746020903884,28.243825167369696,1.0,2.4133902563929612,attachment_B7_native_val_loss,4.417468732208756e+20,3.0156586545211773e+19,1.3239293047204546e+20,6.042963902381329e+20,1.0000000000000002,Q_max
6.493816315762113e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.402939917780885,5.024062996739076e-07,1e-06,17,2.684383003097432,29.661174875073815,1.0,2.4029404201871847,attachment_B7_native_val_loss,4.7773172211929245e+20,3.261315223001037e+19,1.390367572269085e+20,6.493816315762113e+20,1.0,Q_max
6.978305848598663e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.392641387942495,9.674762151412608e-07,1e-06,16,2.764717041739261,31.141708824725267,1.0,2.39264235541871,attachment_B7_native_val_loss,5.165880785795993e+20,3.526574616436731e+19,1.4597676011589968e+20,6.978305848598663e+20,1.0,Q_max
7.498942093324558e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.382492152185389,9.313869160365584e-07,1e-06,16,2.8478504154312034,32.68783087863416,1.0,2.382493083572305,attachment_B7_native_val_loss,5.585403164835793e+20,3.812968560527901e+19,1.532242072435976e+20,7.498942093324559e+20,1.0000000000000002,Q_max
8.058421877614818e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.372488797586418,8.964847291181854e-07,1e-06,16,2.933889363634176,34.30202079179011,1.0,2.372489694071147,attachment_B7_native_val_loss,6.038300037131482e+20,4.122146158681758e+19,1.6079072246151614e+20,8.05842187761482e+20,1.0000000000000002,Q_max
8.659643233600653e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.3626284801495236,8.627379095571541e-07,1e-06,16,3.022944235755343,35.98683649991374,1.0,2.362629342887433,attachment_B7_native_val_loss,6.527171997629054e+20,4.4558827503814345e+19,1.6868829609334568e+20,8.659643233600653e+20,1.0,Q_max
9.30572040929699e+20,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.3529084210607643,8.301153049394827e-07,1e-06,16,3.1151296456242106,37.74491651487854,1.0,2.352909251176069,attachment_B7_native_val_loss,7.05481850442654e+20,4.816089432355185e+19,1.7692929616349315e+20,9.30572040929699e+20,1.0,Q_max
1e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.343325905344393,7.98586348160768e-07,1e-06,16,3.210564631558391,39.578982433415604,1.0,2.343326703930741,attachment_B7_native_val_loss,7.6242528692277e+20,5.204823292059443e+19,1.8552648015663563e+20,1e+21,1.0,Q_max
1.0746078283213176e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.3338782805406497,7.681210494325796e-07,1e-06,16,3.3093728222287035,41.49184156507567,1.0,2.333879048661699,attachment_B7_native_val_loss,8.23871836918084e+20,5.6242984066941215e+19,1.944930073362922e+20,1.0746078283213174e+21,0.9999999999999999,Q_max
1.1547819846894581e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.3245629554046405,7.386899909533895e-07,1e-06,16,3.4116826085427308,43.48638968546708,1.0,2.3245636940946315,attachment_B7_native_val_loss,8.901705563893203e+20,6.076897664951092e+19,2.0384245165062695e+20,1.1547819846894582e+21,1.0000000000000002,Q_max
1.2409377607517195e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.31537739862571,7.10264318914966e-07,1e-06,16,3.5176273217748735,45.56561392082685,1.0,2.315378108890029,attachment_B7_native_val_loss,9.616970907680761e+20,6.565185472976735e+19,2.1358881525387585e+20,1.2409377607517193e+21,0.9999999999999998,Q_max
1.333521432163324e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.3063191375667422,6.828157421701064e-07,1e-06,16,3.6273454181805977,47.73259577000379,1.0,2.3063198203824844,attachment_B7_native_val_loss,1.038855675385139e+21,7.091921410629215e+19,2.2374654267189277e+20,1.333521432163324e+21,1.0,Q_max
1.4330125702369627e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.2973857570228824,6.563165220185851e-07,1e-06,16,3.7409806703435082,49.99051426993292,1.0,2.2973864133394044,attachment_B7_native_val_loss,1.1220812855061022e+21,7.66007490905499e+19,2.3433053564031058e+20,1.4330125702369625e+21,0.9999999999999998,Q_max
1.539926526059492e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.2885748979991747,6.307394690985291e-07,1e-06,16,3.8586823655129585,52.342649310693254,1.0,2.288575528738644,attachment_B7_native_val_loss,1.2118419471564066e+21,8.272841025921068e+19,2.4535616864387462e+20,1.539926526059492e+21,1.0,Q_max
1.6548170999431815e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.2798842565066773,6.060579411659717e-07,1e-06,16,3.9806055112024747,54.7923851062128,1.0,2.2798848625646184,attachment_B7_native_val_loss,1.3086412207543144e+21,8.933657400349454e+19,2.568393051853725e+20,1.6548170999431813e+21,0.9999999999999999,Q_max
1.7782794100389228e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.2713115823766397,5.822458319926227e-07,1e-06,16,4.106911048328776,57.3432138266862,1.0,2.2713121646224717,attachment_B7_native_val_loss,1.4130208704689818e+21,9.646222475734915e+19,2.6879631481259157e+20,1.7782794100389225e+21,0.9999999999999999,Q_max
1.9109529749704406e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.262854678092349,5.59277573142225e-07,1e-06,16,4.237766072184259,59.99873939873352,1.0,2.262855237369922,attachment_B7_native_val_loss,1.5255637331866673e+21,1.0414515085220984e+20,2.8124409093156336e+20,1.9109529749704406e+21,1.0,Q_max
2.053525026457146e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.2545113976383195,5.371281237565029e-07,1e-06,16,4.373344061546842,62.76268147931533,1.0,2.2545119347664433,attachment_B7_native_val_loss,1.646896802005918e+21,1.1242815501693734e+20,2.942000694342906e+20,2.0535250264571458e+21,0.9999999999999999,Q_max
2.20673406908459e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.2462796453664886,5.15772973219697e-07,1e-06,16,4.513825116243657,65.63887960939492,1.0,2.246280161139462,attachment_B7_native_val_loss,1.7776945402978828e+21,1.2135728061766879e+20,3.076822481690387e+20,2.2067340690845902e+21,1.0000000000000002,Q_max
2.3713737056616553e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.2381568797218523,9.903454394333266e-07,1e-06,15,4.659396203498595,68.63129755330793,1.0,2.2381578700672917,attachment_B7_native_val_loss,1.9186824435663923e+21,1.3098205481413239e+20,3.217092072811309e+20,2.371373705661656e+21,1.0000000000000002,Q_max
2.5482967479793463e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.2301421126088,9.506697651318063e-07,1e-06,15,4.8102514134053,71.74402782980475,1.0,2.230143063278565,attachment_B7_native_val_loss,2.070640867630245e+21,1.4135574989689138e+20,3.363001304522097e+20,2.5482967479793463e+21,1.0,Q_max
2.7384196342643614e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.2222328771261006,9.124418269834678e-07,1e-06,15,4.966592223883094,74.98129644069401,1.0,2.2222337895679276,attachment_B7_native_val_loss,2.2344091430341438e+21,1.5253566416446423e+20,3.514748270657532e+20,2.7384196342643614e+21,1.0,Q_max
2.9427271762092816e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.214427268111101,8.756167217960353e-07,1e-06,15,5.128627775484631,78.34746780305132,1.0,2.214428143727823,attachment_B7_native_val_loss,2.4108899970817007e+21,1.6458342380077747e+20,3.67253755326803e+20,2.942727176209281e+21,0.9999999999999998,Q_max
3.1622776601683794e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.206723425345632,8.401505562360967e-07,1e-06,15,5.296575156441339,81.84704989093674,1.0,2.206724265496188,attachment_B7_native_val_loss,2.601054306482102e+21,1.775653073225115e+20,3.83658046363766e+20,3.16227766016838e+21,1.0000000000000002,Q_max
3.3982083289425594e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.199119532519502,8.0600043705914e-07,1e-06,15,5.47065969834526,85.48469959262144,1.0,2.199120338519939,attachment_B7_native_val_loss,2.8059462053190335e+21,1.915525942831127e+20,4.00709529340413e+20,3.3982083289425594e+21,1.0,Q_max
3.651741272548377e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.191613816209658,7.731244640041268e-07,1e-06,15,5.651115282882971,89.26522828934813,1.0,2.191614589334122,attachment_B7_native_val_loss,3.026688574895835e+21,2.0662194004622236e+20,4.184307576063193e+20,3.651741272548377e+21,1.0,Q_max
3.924189758484536e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.1842045448749228,7.414817209117075e-07,1e-06,15,5.8381846600520095,93.19360766172606,1.0,2.1842052863566437,attachment_B7_native_val_loss,3.264488943993567e+21,2.2285577857662753e+20,4.368450359143409e+20,3.924189758484536e+21,1.0,Q_max
4.2169650342858226e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.1768900278662437,7.110322655101697e-07,1e-06,15,6.032119778307248,97.27497572993656,1.0,2.1768907388985093,attachment_B7_native_val_loss,3.5206458302094466e+21,2.4034275534229822e+20,4.559764487340776e+20,4.2169650342858226e+21,1.0,Q_max
4.5315836376008176e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.169668614452394,6.817371205336542e-07,1e-06,15,6.233182127101294,101.51464313403152,1.0,2.1696692961895145,attachment_B7_native_val_loss,3.796555555332668e+21,2.5917819257737678e+20,4.758498896907727e+20,4.531583637600817e+21,0.9999999999999999,Q_max
4.869675251658631e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.1625386928610943,6.53558266172638e-07,1e-06,15,6.441643092300513,105.91809966073417,1.0,2.1625393464193605,attachment_B7_native_val_loss,4.0937195701749935e+21,2.794645893239462e+20,4.964910921596914e+20,4.869675251658632e+21,1.0000000000000002,Q_max
5.232991146814947e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.1554986893355297,6.264586263071692e-07,1e-06,15,6.657784324975919,110.49102102330608,1.0,2.155499315794156,attachment_B7_native_val_loss,4.4137523269173117e+21,3.013121588508885e+20,5.179266610467472e+20,5.232991146814947e+21,1.0,Q_max
5.623413251903491e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.148547067206255,6.00402062733707e-07,1e-06,15,6.881898124087364,115.23927590121289,1.0,2.1485476676083177,attachment_B7_native_val_loss,4.75838973987446e+21,3.248394062420964e+20,5.401841057869354e+20,5.623413251903491e+21,1.0,Q_max
6.042963902381328e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.1416823259784823,5.75353362730624e-07,1e-06,15,7.114287833598233,120.16893324652798,1.0,2.141682901331845,attachment_B7_native_val_loss,5.129498278633513e+21,3.5017374915471455e+20,5.6329187459309994e+20,6.042963902381328e+21,1.0,Q_max
6.493816315762113e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.1349030004347656,5.512782306205111e-07,1e-06,15,7.3552682545767905,125.28626986425506,1.0,2.134903551712996,attachment_B7_native_val_loss,5.529084740801376e+21,3.774521849720406e+20,5.8727938998869564e+20,6.493816315762112e+21,0.9999999999999999,Q_max
6.978305848598664e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.128207659753097,5.281432713388767e-07,1e-06,15,7.60516607286398,130.59777827395752,1.0,2.128208187896368,attachment_B7_native_val_loss,5.959306755123086e+21,4.068220078164026e+20,6.121770856591758e+20,6.978305848598665e+21,1.0000000000000002,Q_max
7.498942093324559e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.12159490664042,5.059159868814334e-07,1e-06,15,7.8643203029035025,136.11017486044196,1.0,2.121595412556407,attachment_B7_native_val_loss,6.422484069520317e+21,4.384415791459203e+20,6.380164446583217e+20,7.498942093324559e+21,1.0,Q_max
8.058421877614818e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.115062891956521,9.69089840818782e-07,1e-06,14,8.13308274835768,141.8304083214641,1.0,2.115063861046362,attachment_B7_native_val_loss,6.92111068267095e+21,4.724811559370036e+20,6.648300390068629e+20,8.058421877614817e+21,0.9999999999999999,Q_max
8.659643233600654e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.10861127248395,9.280787582888195e-07,1e-06,14,8.411818480150384,147.7656684208351,1.0,2.108612200562708,attachment_B7_native_val_loss,7.457867882124928e+21,5.091237807530618e+20,6.926515707226646e+20,8.659643233600654e+21,1.0,Q_max
9.30572040929699e+21,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.102238240626567,8.886984934619591e-07,1e-06,14,8.700906332605655,153.92339505560756,1.0,2.1022391293250604,attachment_B7_native_val_loss,8.035638256652986e+21,5.485662383208439e+20,7.215159143231603e+20,9.30572040929699e+21,1.0,Q_max
1e+22,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.095942524880634,8.508909581372848e-07,1e-06,14,9.000739418372074,160.3112876464543,1.0,2.095943375771592,attachment_B7_native_val_loss,8.657520755576553e+21,5.910200835806926e+20,7.514591608427546e+20,1e+22,1.0,Q_max
1.0746078283213176e+22,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.0897228831702446,8.145997298925067e-07,1e-06,14,9.31172566285036,166.93731486072932,1.0,2.0897236977699745,attachment_B7_native_val_loss,9.326846873255905e+21,6.36712746547603e+20,7.825186634096686e+20,1.0746078283213176e+22,1.0,Q_max
1.154781984689458e+22,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.08357810207382,7.79770024106341e-07,1e-06,14,9.634288358866897,173.80972467815252,1.0,2.0835788818438443,attachment_B7_native_val_loss,1.0047198042747512e+22,6.8588871971823e+20,8.1473308442884e+20,1.1547819846894583e+22,1.0000000000000002,Q_max
1.2409377607517196e+22,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.077506996066132,7.463486686454246e-07,1e-06,14,9.968866742362447,180.93705480953238,1.0,2.0775077424148005,attachment_B7_native_val_loss,1.0822424328910552e+22,7.388108341869604e+20,8.48142444419683e+20,1.2409377607517196e+22,1.0,Q_max
1.3335214321633241e+22,2048,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,4.4867200000000005e+18,2.071508406775852,7.142840772189629e-07,1e-06,14,10.315916589895647,188.3281434793871,1.0,2.071509121059929,attachment_B7_native_val_loss,1.1656664517979543e+22,7.9576163109407e+20,8.82788172559627e+20,1.3335214321633241e+22,1.0,Q_max
