budget_FLOPs,context_tokens,quality_family,Q0_scenario,context_role,ready_for_Q3,feasible,N_params_B,D_tokens_B,Q_score,B7_diagnostic_loss,cost_FLOPs,budget_utilization,active_support,kkt_relative_violation,kkt_check_pass,solver
3.162277660168379e+23,2048,power,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,4.884624719999998e+22,0.1544653963036222,D_max;N_max;Q1,0.0,True,SLSQP
3.3982083289425596e+23,2048,power,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,4.884624719999998e+22,0.14374117909127648,D_max;N_max;Q1,0.0,True,SLSQP
3.651741272548377e+23,2048,power,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,4.884624719999998e+22,0.13376152239261055,D_max;N_max;Q1,0.0,True,SLSQP
3.924189758484536e+23,2048,power,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,4.884624719999998e+22,0.12447473289075522,D_max;N_max;Q1,0.0,True,SLSQP
4.2169650342858225e+23,2048,power,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,4.884624719999998e+22,0.11583270623032921,D_max;N_max;Q1,0.0,True,SLSQP
4.531583637600818e+23,2048,power,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,4.884624719999998e+22,0.10779067784316772,D_max;N_max;Q1,0.0,True,SLSQP
4.869675251658631e+23,2048,power,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,4.884624719999998e+22,0.10030699107371227,D_max;N_max;Q1,0.0,True,SLSQP
5.232991146814947e+23,2048,power,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,4.884624719999998e+22,0.09334288140298153,D_max;N_max;Q1,0.0,True,SLSQP
5.623413251903491e+23,2048,power,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,4.884624719999998e+22,0.08686227565343135,D_max;N_max;Q1,0.0,True,SLSQP
6.042963902381328e+23,2048,power,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,4.884624719999998e+22,0.08083160513461173,D_max;N_max;Q1,0.0,True,SLSQP
6.493816315762113e+23,2048,power,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,4.884624719999998e+22,0.07521963176173917,D_max;N_max;Q1,0.0,True,SLSQP
6.978305848598663e+23,2048,power,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,4.884624719999998e+22,0.06999728624650202,D_max;N_max;Q1,0.0,True,SLSQP
7.498942093324558e+23,2048,power,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,4.884624719999998e+22,0.06513751752194773,D_max;N_max;Q1,0.0,True,SLSQP
8.058421877614818e+23,2048,power,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,4.884624719999998e+22,0.06061515262149293,D_max;N_max;Q1,0.0,True,SLSQP
8.659643233600654e+23,2048,power,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,4.884624719999998e+22,0.05640676628624787,D_max;N_max;Q1,0.0,True,SLSQP
9.30572040929699e+23,2048,power,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,4.884624719999998e+22,0.052490559625238215,D_max;N_max;Q1,0.0,True,SLSQP
1e+24,2048,power,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,4.884624719999998e+22,0.048846247199999984,D_max;N_max;Q1,0.0,True,SLSQP
1e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.15601597603594708,10.000000000000002,0.5000000000001232,3.270609439107313,1.0000000000004176e+19,1.0000000000004177,D_min;Q0;budget,0.0,True,SLSQP
1.036632928437698e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.1617312981212864,10.000000000000984,0.5,3.2613915022731685,1.0366329284382992e+19,1.00000000000058,D_min;Q0;budget,0.0,True,SLSQP
1.0746078283213175e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.16765598919141653,10.000000000000002,0.5000000000001329,3.25227241307374,1.0746078283217465e+19,1.0000000000003992,D_min;Q0;budget,0.0,True,SLSQP
1.1139738599948024e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.1737977190457025,10.000000000000002,0.5,3.2432509722979046,1.1139738599953349e+19,1.000000000000478,D_min;Q0;budget,0.0,True,SLSQP
1.1547819846894582e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.18016443845131136,10.000000000000002,0.5000000000000004,3.234325995282129,1.1547819846975273e+19,1.0000000000069875,D_min;Q0;budget,0.0,True,SLSQP
1.1970850304957299e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.1867643894309331,10.000000000000002,0.5,3.225496311741235,1.197085030496509e+19,1.0000000000006508,D_min;Q0;budget,0.0,True,SLSQP
1.2409377607517196e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.19360611594407376,10.000000000000002,0.5,3.2167607655779396,1.2409377607551355e+19,1.0000000000027527,D_min;Q0;budget,0.0,True,SLSQP
1.2863969449369745e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.20069847493399368,10.000000000000002,0.5000000000003464,3.2081182147288825,1.2863969449380807e+19,1.0000000000008598,D_min;Q0;budget,0.0,True,SLSQP
1.3335214321633241e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.2080506478040439,10.000000000000002,0.5000000000000023,3.199567530981473,1.333521432164808e+19,1.0000000000011129,D_min;Q0;budget,0.0,True,SLSQP
1.3823722273578996e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.215672152296457,10.000000000000002,0.5000000000000001,3.191107599812792,1.3823722273593715e+19,1.0000000000010647,D_min;Q0;budget,0.0,True,SLSQP
1.4330125702369628e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.22357285481735892,10.000000000000002,0.5000000000003095,3.182737320220421,1.4330125702383757e+19,1.0000000000009859,D_min;Q0;budget,0.0,True,SLSQP
1.4855080171727751e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.23176298320845418,10.000000000000789,0.5,3.174455604559422,1.485508017173025e+19,1.000000000000168,D_min;Q0;budget,0.0,True,SLSQP
1.539926526059492e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.23856963117215005,10.000000000000002,0.5032459339640757,3.166259771930379,1.5399265260595087e+19,1.0000000000000109,D_min;budget,7.76631571768648e-09,True,SLSQP
1.5963385442879422e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.21594200735694696,10.000000000000002,0.5671720656802668,3.1573818843836405,1.5963385442884686e+19,1.0000000000003297,D_min;budget,5.274834195899237e-11,True,SLSQP
1.6548170999431815e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.19822713910573622,10.000000000000002,0.6270969826326369,3.1471773986945712,1.6548170999432008e+19,1.0000000000000115,D_min;budget,9.76864676706051e-13,True,SLSQP
1.7154378963428788e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.18333185711991457,10.000000000000002,0.6861178107864127,3.1355885756077324,1.7154378963516238e+19,1.0000000000050977,D_min;budget,3.6099154528216413e-11,True,SLSQP
1.7782794100389229e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.17032334467976792,10.000000000000002,0.7457443314186506,3.1225196556963852,1.7782794100410778e+19,1.0000000000012117,D_min;budget,4.9780952766180077e-11,True,SLSQP
1.8434229924091105e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.1586917938365361,10.000000000000002,0.8069303817319277,3.1078478378169847,1.8434229924104798e+19,1.0000000000007427,D_min;budget,3.6868063116590183e-13,True,SLSQP
1.9109529749704405e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.1481238298655608,10.000000000000002,0.870390815322776,3.09142626980522,1.9109529749713412e+19,1.0000000000004714,D_min;budget,4.066001647861154e-14,True,SLSQP
1.9809567785503388e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.13841135589059456,10.000000000000002,0.9367305424678591,3.073084093269988,1.980956778554925e+19,1.0000000000023153,D_min;budget,3.625222677887291e-11,True,SLSQP
2.053525026457146e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.13124897330824298,10.000000000000002,1.0,3.052641867582923,2.053525026457146e+19,1.0,D_min;Q1;budget,0.0,True,SLSQP
2.1287516617963725e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.14298553024488586,10.000000000000002,1.0,3.0322461729835677,2.1287516617982525e+19,1.000000000000883,D_min;Q1;budget,0.0,True,SLSQP
2.2067340690845897e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.1551520316313567,10.000000000000002,1.0,3.0133437458115635,2.206734069084976e+19,1.000000000000175,D_min;Q1;budget,0.0,True,SLSQP
2.2875732003183956e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.16776422759295095,10.000000000000002,1.0,2.995737201577807,2.2875732003204104e+19,1.0000000000008809,D_min;Q1;budget,0.0,True,SLSQP
2.3713737056616554e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.18083844522611417,10.000000000000002,0.9999999999999996,2.9792649172139956,2.3713737056619327e+19,1.000000000000117,D_min;Q1;budget,0.0,True,SLSQP
2.4582440689201975e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.19439160973881475,10.000000000000002,0.9999999999999993,2.963793023826888,2.458244068922537e+19,1.0000000000009517,D_min;Q1;budget,0.0,True,SLSQP
2.5482967479793463e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.20844126635700527,10.000000000000002,1.0,2.949209500161485,2.5482967479824933e+19,1.000000000001235,D_min;Q1;budget,0.0,True,SLSQP
2.6416483203860926e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.22300560304005085,10.000000000000002,0.9999999999999999,2.9354197425601942,2.641648320386141e+19,1.0000000000000182,D_min;Q1;budget,0.0,True,SLSQP
2.7384196342643614e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.23810347402704518,10.000000000000007,1.0,2.922343192452833,2.7384196342643827e+19,1.0000000000000078,D_min;Q1;budget,0.0,True,SLSQP
2.838735964758755e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.2537544242433357,10.000000000000002,1.0,2.909910734217684,2.838735964770717e+19,1.0000000000042137,D_min;Q1;budget,0.0,True,SLSQP
2.942727176209282e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.26997871459723627,10.000000000000007,1.0,2.8980626628687425,2.9427271762230796e+19,1.0000000000046887,D_min;Q1;budget,0.0,True,SLSQP
3.0505278902670254e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.2867973482171488,10.000000000000002,0.9999999999999997,2.8867470791027117,3.050527890273268e+19,1.0000000000020464,D_min;Q1;budget,0.0,True,SLSQP
3.162277660168379e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.3042320976391465,10.000000000000002,1.0,2.8759186089615447,3.1622776601685058e+19,1.00000000000004,D_min;Q1;budget,0.0,True,SLSQP
3.2781211513934586e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.32230553299004455,10.000000000000007,1.0,2.865537372916986,3.2781211513936237e+19,1.0000000000000504,D_min;Q1;budget,0.0,True,SLSQP
3.3982083289425592e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.3410410512047439,10.000000000000007,0.9999999999999996,2.8555681486547817,3.3982083289425592e+19,1.0,D_min;Q1;budget,0.0,True,SLSQP
3.5226946514731016e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.36046290631751465,10.000000000000002,1.0,2.8459796857677544,3.5226946514733744e+19,1.0000000000000775,D_min;Q1;budget,0.0,True,SLSQP
3.651741272548377e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.3805962408586722,10.000000000000007,0.9999999999999999,2.8367441406734457,3.651741272548379e+19,1.0000000000000007,D_min;Q1;budget,0.0,True,SLSQP
3.78551524925863e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.40146711840333305,10.000000000000007,1.0,2.8278366074787806,3.7855152492586385e+19,1.0000000000000022,D_min;Q1;budget,0.0,True,SLSQP
3.924189758484536e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.4231025573115179,10.000000000000007,1.0,2.819234726022602,3.92418975848454e+19,1.000000000000001,D_min;Q1;budget,0.0,True,SLSQP
4.067944321083047e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.4455305657052157,10.000000000000002,1.0,2.810918352451937,4.067944321084783e+19,1.0000000000004268,D_min;Q1;budget,0.0,True,SLSQP
4.216965034285823e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.46878017772513997,10.000000000000002,0.9999999999999999,2.8028692808154556,4.216965034287689e+19,1.0000000000004425,D_min;Q1;budget,0.0,True,SLSQP
4.37144481261109e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.4928814911211458,10.000000000000002,1.0,2.795071006542728,4.371444812630729e+19,1.0000000000044924,D_min;Q1;budget,0.0,True,SLSQP
4.531583637600818e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.5178657062001994,10.000000000000002,1.0,2.7875085245293234,4.531583637601431e+19,1.0000000000001352,D_min;Q1;budget,0.0,True,SLSQP
4.697588816706492e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.5437651662459286,10.000000000000002,1.0,2.7801681559498013,4.697588816710536e+19,1.0000000000008609,D_min;Q1;budget,0.0,True,SLSQP
4.869675251658631e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.5706133993570109,10.000000000000002,1.0,2.77303739909293,4.86967525165933e+19,1.0000000000001437,D_min;Q1;budget,0.0,True,SLSQP
5.048065716667471e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.5841219461730643,10.185232594998917,0.9999999999999999,2.76606951909394,5.048065716668541e+19,1.000000000000212,Q1;budget,3.187638653765208e-11,True,SLSQP
5.2329911468149465e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.5923406006881267,10.44730685234116,1.0,2.759163558536585,5.232991146826649e+19,1.0000000000022362,Q1;budget,9.756364464088684e-11,True,SLSQP
5.424690937011326e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.6006926705311645,10.715499533572173,1.0,2.752313518578138,5.424690937011509e+19,1.0000000000000338,Q1;budget,3.346026946495157e-12,True,SLSQP
5.6234132519034905e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.6091805154005622,10.989936649673165,0.9999999999999999,2.745518819501701,5.623413251908022e+19,1.0000000000008058,Q1;budget,4.077877637815913e-11,True,SLSQP
5.829415347136074e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.6178065418937788,11.270746395423373,1.0,2.738778888457446,5.829415347142055e+19,1.000000000001026,Q1;budget,5.925484007290726e-11,True,SLSQP
6.042963902381328e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.6265731990057412,11.558059256322222,1.0,2.7320931593827593,6.042963902385179e+19,1.0000000000006373,Q1;budget,4.423422510110702e-11,True,SLSQP
6.264335366568856e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.6354829692409815,11.852008185633352,1.0,2.7254610729261537,6.264335366579118e+19,1.0000000000016382,Q1;budget,1.0056286485348098e-09,True,SLSQP
6.493816315762113e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.644538418264933,12.152727940812932,0.9999999999999999,2.718882076373042,6.4938163157664055e+19,1.000000000000661,Q1;budget,3.6429783050982044e-10,True,SLSQP
6.731703824144982e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.6537421096793441,12.460356354856629,1.0,2.712355623568758,6.731703824148904e+19,1.0000000000005826,Q1;budget,9.781233347288776e-11,True,SLSQP
6.978305848598663e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.6630966736296093,12.775033408564138,1.0,2.705881174846252,6.978305848604554e+19,1.0000000000008442,Q1;budget,2.534129790371584e-10,True,SLSQP
7.233941627366747e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.6726047879105904,13.096901550005839,1.0,2.699458196952175,7.233941627370213e+19,1.0000000000004792,Q1;budget,8.651775371076052e-10,True,SLSQP
7.498942093324558e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.6822692032106447,13.426105359366504,1.0,2.693086162973896,7.498942093325972e+19,1.0000000000001885,Q1;budget,3.080639657534753e-12,True,SLSQP
7.773650302387759e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.6920926676711732,13.76279275649316,0.9999999999999999,2.686764552267591,7.773650302407033e+19,1.0000000000024794,Q1;budget,5.39777145913929e-12,True,SLSQP
8.058421877614818e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.7020780164293451,14.107113694208238,1.0,2.680492850388858,8.058421877626018e+19,1.0000000000013898,Q1;budget,1.1592283597290041e-10,True,SLSQP
8.353625469578261e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.7122281320152449,14.45922081261913,0.9999999999999999,2.674270549019134,8.353625469579393e+19,1.0000000000001354,Q1;budget,5.408962048831626e-12,True,SLSQP
8.659643233600653e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.722545938509159,14.819269596681691,1.0,2.6680971458978595,8.659643233601321e+19,1.0000000000000773,Q1;budget,3.338724555702796e-11,True,SLSQP
8.976871324473142e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.733034421958359,15.187418111329084,0.9999999999999999,2.661972144753395,8.976871324477727e+19,1.0000000000005107,Q1;budget,3.596243408950109e-11,True,SLSQP
9.30572040929699e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.7436966152499781,15.563827305822002,1.0,2.655895055234292,9.305720409300984e+19,1.0000000000004292,Q1;budget,6.797414143228533e-12,True,SLSQP
9.646616199111993e+19,2048,logarithmic,0.5,C7_candidate,False,True,0.754535611365964,15.948660860361569,0.9999999999999999,2.649865392841188,9.646616199117428e+19,1.0000000000005633,Q1;budget,1.0940572319336414e-11,True,SLSQP
1e+20,2048,logarithmic,0.5,C7_candidate,False,True,0.7655545562199013,16.3420853674645,1.0,2.643882678860196,1.0000000000005407e+20,1.0000000000005407,Q1;budget,1.2390833687067114e-11,True,SLSQP
1.036632928437698e+20,2048,logarithmic,0.5,C7_candidate,False,True,0.7767566528784369,16.744270327892373,1.0,2.6379464402961945,1.0366329284381583e+20,1.0000000000004439,Q1;budget,1.1657555016296914e-11,True,SLSQP
1.0746078283213175e+20,2048,logarithmic,0.5,C7_candidate,False,True,0.7881451604908407,17.155388236567607,1.0,2.6320562098069407,1.0746078283227967e+20,1.0000000000013765,Q1;budget,9.80306358449427e-11,True,SLSQP
1.1139738599948024e+20,2048,logarithmic,0.5,C7_candidate,False,True,0.7997234019957373,17.575614516469237,1.0,2.6262115256386664,1.1139738599957307e+20,1.0000000000008333,Q1;budget,6.145307448725375e-11,True,SLSQP
1.1547819846894582e+20,2048,logarithmic,0.5,C7_candidate,False,True,0.8114947823340437,18.005127256263076,0.9999999999999998,2.6204119315602346,1.1547819846902428e+20,1.0000000000006795,Q1;budget,1.4870647894291567e-09,True,SLSQP
1.1970850304957299e+20,2048,logarithmic,0.5,C7_candidate,False,True,0.8234626520379245,18.44410974272754,1.0,2.6146569768001577,1.1970850304975707e+20,1.0000000000015377,Q1;budget,2.5384544293877364e-10,True,SLSQP
1.2409377607517195e+20,2048,logarithmic,0.5,C7_candidate,False,True,0.835630610855747,18.892745064569237,1.0,2.6089462159837207,1.2409377607518093e+20,1.0000000000000724,Q1;budget,2.9380285188956948e-12,True,SLSQP
1.2863969449369746e+20,2048,logarithmic,0.5,C7_candidate,False,True,0.848002180013458,19.351222096021104,0.9999999999999998,2.603279209068482,1.286396944937461e+20,1.0000000000003781,Q1;budget,5.254747272781229e-11,True,SLSQP
1.333521432163324e+20,2048,logarithmic,0.5,C7_candidate,False,True,0.8605809956962328,19.819732078020746,1.0,2.5976555212844024,1.3335214321634206e+20,1.0000000000000724,Q1;budget,2.9600067134613876e-12,True,SLSQP
1.3823722273578997e+20,2048,logarithmic,0.5,C7_candidate,False,True,0.8733707477354519,20.298469812600455,0.9999999999999999,2.5920747230707546,1.3823722273583933e+20,1.000000000000357,Q1;budget,3.150765450463498e-12,True,SLSQP
1.4330125702369627e+20,2048,logarithmic,0.5,C7_candidate,False,True,0.8863751970648158,20.787633419523406,0.9999999999999998,2.5865363900161698,1.4330125702369958e+20,1.000000000000023,Q1;budget,1.0205849429240471e-12,True,SLSQP
1.485508017172775e+20,2048,logarithmic,0.5,C7_candidate,False,True,0.8995981705306169,21.28742451569034,0.9999999999999998,2.581040102797531,1.4855080171734843e+20,1.0000000000004776,Q1;budget,1.735835485615012e-11,True,SLSQP
1.539926526059492e+20,2048,logarithmic,0.5,C7_candidate,False,True,0.9130435632904875,21.798048254470096,1.0,2.5755854471209916,1.5399265260607744e+20,1.0000000000008327,Q1;budget,3.917017501723469e-11,True,SLSQP
1.5963385442879422e+20,2048,logarithmic,0.5,C7_candidate,False,True,0.9267153368856459,22.31971345185515,1.0,2.570172013662043,1.5963385442925078e+20,1.00000000000286,Q1;budget,7.234425410878591e-11,True,SLSQP
1.6548170999431814e+20,2048,logarithmic,0.5,C7_candidate,False,True,0.9406175356284834,22.85263234779938,0.9999999999999999,2.5647993980083963,1.6548170999449738e+20,1.0000000000010831,Q1;budget,2.0639959442055515e-11,True,SLSQP
1.715437896342879e+20,2048,logarithmic,0.5,C7_candidate,False,True,0.9547542578137685,23.397021273482988,1.0,2.559467200599116,1.7154378963455666e+20,1.0000000000015667,Q1;budget,6.753609756126661e-11,True,SLSQP
1.778279410038923e+20,2048,logarithmic,0.5,C7_candidate,False,True,0.9691296919783832,23.95310001500833,0.9999999999999993,2.5541750266702814,1.7782794100403687e+20,1.000000000000813,Q1;budget,6.428733454961846e-11,True,SLSQP
1.8434229924091104e+20,2048,logarithmic,0.5,C7_candidate,False,True,0.9837480935694888,24.521092378156272,0.9999999999999997,2.548922486195864,1.8434229924096855e+20,1.000000000000312,Q1;budget,4.035861983775734e-12,True,SLSQP
1.9109529749704406e+20,2048,logarithmic,0.5,C7_candidate,False,True,0.9986137914374854,25.10122615770233,1.0,2.5437091938322993,1.910952974970464e+20,1.0000000000000122,Q1;budget,4.795711735881462e-12,True,SLSQP
1.980956778550339e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.0137311968577256,25.69373304785013,1.0,2.53853476886226,1.9809567785517738e+20,1.0000000000007243,Q1;budget,2.3533934311489673e-12,True,SLSQP
2.053525026457146e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.0291047961783761,26.298848897501227,1.0,2.5333988351398924,2.0535250264574162e+20,1.0000000000001315,Q1;budget,5.402277050042663e-11,True,SLSQP
2.1287516617963726e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.0447391546863136,26.916813735000854,1.0,2.5283010210349417,2.128751661796907e+20,1.0000000000002511,Q1;budget,2.4299608217307455e-10,True,SLSQP
2.20673406908459e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.0606389398675975,27.54787136369857,1.0,2.52324095937953,2.206734069084648e+20,1.0000000000000262,Q1;budget,2.7364769414166027e-11,True,SLSQP
2.287573200318396e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.076808864671201,28.192270711631068,1.0,2.5182182874137062,2.2875732003186616e+20,1.0000000000001161,Q1;budget,3.85147767963423e-12,True,SLSQP
2.3713737056616553e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.0932537518152317,28.85026453944285,1.0,2.5132326467325528,2.3713737056625954e+20,1.0000000000003963,Q1;budget,1.1074852136797724e-11,True,SLSQP
2.4582440689201974e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.1099785030435136,29.5221102248061,1.0,2.5082836832333553,2.4582440689216474e+20,1.0000000000005898,Q1;budget,1.7418741390059636e-12,True,SLSQP
2.5482967479793464e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.126988111590358,30.208069601376707,1.0,2.5033710470632027,2.5482967479831157e+20,1.000000000001479,Q1;budget,5.064704351495893e-11,True,SLSQP
2.6416483203860926e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.1442876471141563,30.908409423102604,0.9999999999999998,2.4984943925678516,2.641648320387551e+20,1.0000000000005522,Q1;budget,5.865460717832041e-11,True,SLSQP
2.7384196342643612e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.161882291300399,31.623400667888077,0.9999999999999999,2.493653378239388,2.73841963426474e+20,1.0000000000001383,Q1;budget,3.3314259854666452e-12,True,SLSQP
2.838735964758755e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.1797772960715858,32.3533196259022,1.0,2.488847666666477,2.8387359647591465e+20,1.000000000000138,Q1;budget,3.74570925473354e-12,True,SLSQP
2.942727176209282e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.197978017864175,33.09844723469555,0.9999999999999999,2.4840769244838357,2.9427271762096108e+20,1.0000000000001117,Q1;budget,3.4756960658203817e-12,True,SLSQP
3.0505278902670256e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.2164899063232473,33.859069470274356,1.0,2.4793408223223494,3.050527890267502e+20,1.000000000000156,Q1;budget,5.374010650865516e-12,True,SLSQP
3.1622776601683794e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.235318504240879,34.635477484951,1.0,2.4746390347598206,3.1622776601709353e+20,1.0000000000008082,Q1;budget,4.642606043626233e-11,True,SLSQP
3.2781211513934584e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.2544694645177088,35.42796733229738,0.9999999999999997,2.4699712402724807,3.278121151395566e+20,1.000000000000643,Q1;budget,1.8063532313906703e-11,True,SLSQP
3.3982083289425596e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.2739485231335805,36.23684076381813,0.9999999999999997,2.465337121186105,3.398208328944784e+20,1.0000000000006546,Q1;budget,1.6910918563334153e-11,True,SLSQP
3.5226946514731015e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.2937615289052251,37.06240464776452,1.0,2.4607363636287243,3.5226946514731506e+20,1.000000000000014,Q1;budget,7.392278706096248e-13,True,SLSQP
3.651741272548377e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.3139144338540532,37.90497134641439,1.0,2.456168657482742,3.651741272548397e+20,1.0000000000000053,Q1;budget,7.174128751442187e-13,True,SLSQP
3.78551524925863e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.334413286557947,38.76485903557723,0.9999999999999999,2.451633696338136,3.7855152492711484e+20,1.000000000003307,Q1;budget,1.1163429041667307e-10,True,SLSQP
3.924189758484536e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.3552642680365015,39.64239094611879,1.0,2.4471311774477136,3.924189758486317e+20,1.0000000000004539,Q1;budget,1.4809706998782436e-11,True,SLSQP
4.067944321083047e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.376473632804947,40.53789701975583,0.9999999999999998,2.4426608016772486,4.067944321086199e+20,1.0000000000007747,Q1;budget,2.4572661855525918e-11,True,SLSQP
4.216965034285823e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.398047771963968,41.45171246009544,1.0,2.4382222734640138,4.2169650342865686e+20,1.0000000000001767,Q1;budget,6.780808574500215e-12,True,SLSQP
4.37144481261109e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.4199931793107012,42.38417876092769,0.9999999999999997,2.433815300769345,4.371444812611551e+20,1.0000000000001055,Q1;budget,4.445446652917197e-12,True,SLSQP
4.5315836376008176e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.4423164675025502,43.3356434551614,0.9999999999999998,2.429439595034967,4.5315836376010955e+20,1.0000000000000613,Q1;budget,2.533397745544858e-12,True,SLSQP
4.6975888167064915e+20,2048,logarithmic,0.5,C7_candidate,False,True,1.465024364308057,44.30646038172594,1.0,2.425094871138532,4.6975888167070047e+20,1.0000000000001092,Q1;budget,4.2059888675625135e-12,True,SLSQP
