grid_id,w_rps,w_dsir,w_model,quality_domain,Q_raw_median,rank_high_is_good
62,0.15,0.1,0.75,arxiv,1.6165056963270157,1.0
62,0.15,0.1,0.75,book,0.6873995491184457,2.0
62,0.15,0.1,0.75,c4,-0.3445677171217494,5.0
62,0.15,0.1,0.75,commoncrawl,0.02389858046427669,4.0
62,0.15,0.1,0.75,github,-0.6310434726142743,7.0
62,0.15,0.1,0.75,stackexchange,0.17477346511030856,3.0
62,0.15,0.1,0.75,wikipedia,-0.3924823387545753,6.0
63,0.15,0.15,0.7,arxiv,1.6826787926123241,1.0
63,0.15,0.15,0.7,book,0.8729361477380806,2.0
63,0.15,0.15,0.7,c4,-0.3491762490959248,5.0
63,0.15,0.15,0.7,commoncrawl,0.04677281488339324,4.0
63,0.15,0.15,0.7,github,-0.5911820295352652,7.0
63,0.15,0.15,0.7,stackexchange,0.1567398276068089,3.0
63,0.15,0.15,0.7,wikipedia,-0.3982784852618526,6.0
64,0.15,0.2,0.65,arxiv,1.750908116562028,1.0
64,0.15,0.2,0.65,book,1.0674742167361537,2.0
64,0.15,0.2,0.65,c4,-0.3577491232103187,5.0
64,0.15,0.2,0.65,commoncrawl,0.06826390311626072,4.0
64,0.15,0.2,0.65,github,-0.555492653473395,7.0
64,0.15,0.2,0.65,stackexchange,0.13908306844360974,3.0
64,0.15,0.2,0.65,wikipedia,-0.4011426266536122,6.0
65,0.15,0.25,0.6,arxiv,1.8171015947177154,1.0
65,0.15,0.25,0.6,book,1.226846545068246,2.0
65,0.15,0.25,0.6,c4,-0.3601704374680176,5.0
65,0.15,0.25,0.6,commoncrawl,0.09404427676238364,4.0
65,0.15,0.25,0.6,github,-0.5169523996301385,7.0
65,0.15,0.25,0.6,stackexchange,0.12225002192870285,3.0
65,0.15,0.25,0.6,wikipedia,-0.4005715187284726,6.0
66,0.15,0.3,0.55,arxiv,1.8859356652185442,1.0
66,0.15,0.3,0.55,book,1.4207171739824074,2.0
66,0.15,0.3,0.55,c4,-0.36747284950111797,5.0
66,0.15,0.3,0.55,commoncrawl,0.12054686367513984,3.0
66,0.15,0.3,0.55,github,-0.4782687709817203,7.0
66,0.15,0.3,0.55,stackexchange,0.10987727831706187,4.0
66,0.15,0.3,0.55,wikipedia,-0.4015230684833847,6.0
67,0.15,0.35,0.5,arxiv,1.9567265146023798,1.0
67,0.15,0.35,0.5,book,1.6306694531320365,2.0
67,0.15,0.35,0.5,c4,-0.374851338726509,5.0
67,0.15,0.35,0.5,commoncrawl,0.14738585349976968,3.0
67,0.15,0.35,0.5,github,-0.44084420133387037,7.0
67,0.15,0.35,0.5,stackexchange,0.09804296010245331,4.0
67,0.15,0.35,0.5,wikipedia,-0.4008240236073979,6.0
68,0.15,0.4,0.45,arxiv,2.028145232589669,1.0
68,0.15,0.4,0.45,book,1.8332379206345384,2.0
68,0.15,0.4,0.45,c4,-0.378361234955706,5.0
68,0.15,0.4,0.45,commoncrawl,0.1735997723578187,3.0
68,0.15,0.4,0.45,github,-0.402138672742945,7.0
68,0.15,0.4,0.45,stackexchange,0.08594783366074396,4.0
68,0.15,0.4,0.45,wikipedia,-0.3969165064386421,6.0
69,0.15,0.45,0.4,arxiv,2.0941505769266473,1.0
69,0.15,0.45,0.4,book,2.0337593149342674,2.0
69,0.15,0.45,0.4,c4,-0.386047173217254,6.0
69,0.15,0.45,0.4,commoncrawl,0.20567226443366193,3.0
69,0.15,0.45,0.4,github,-0.3616724787195967,5.0
69,0.15,0.45,0.4,stackexchange,0.07366804089514115,4.0
69,0.15,0.45,0.4,wikipedia,-0.3953923731204262,7.0
70,0.15,0.5,0.35,arxiv,2.1644723825343437,2.0
70,0.15,0.5,0.35,book,2.2305997066703744,1.0
70,0.15,0.5,0.35,c4,-0.38774368596593956,6.0
70,0.15,0.5,0.35,commoncrawl,0.23483197915266762,3.0
70,0.15,0.5,0.35,github,-0.3251993656494241,5.0
70,0.15,0.5,0.35,stackexchange,0.06214325453908769,4.0
70,0.15,0.5,0.35,wikipedia,-0.39792072751960605,7.0
71,0.15,0.55,0.3,arxiv,2.2283136570584037,2.0
71,0.15,0.55,0.3,book,2.4182779881270893,1.0
71,0.15,0.55,0.3,c4,-0.3873581308778849,6.0
71,0.15,0.55,0.3,commoncrawl,0.25967206371340157,3.0
71,0.15,0.55,0.3,github,-0.29121198990013275,5.0
71,0.15,0.55,0.3,stackexchange,0.04768443640652015,4.0
71,0.15,0.55,0.3,wikipedia,-0.40411969004513926,7.0
72,0.15,0.6,0.25,arxiv,2.2973483223529483,2.0
72,0.15,0.6,0.25,book,2.611822869039377,1.0
72,0.15,0.6,0.25,c4,-0.3876094305993683,6.0
72,0.15,0.6,0.25,commoncrawl,0.2931319549250221,3.0
72,0.15,0.6,0.25,github,-0.2606420408170509,5.0
72,0.15,0.6,0.25,stackexchange,0.03751057125601098,4.0
72,0.15,0.6,0.25,wikipedia,-0.4004050345353998,7.0
73,0.15,0.65,0.2,arxiv,2.3674212453973857,2.0
73,0.15,0.65,0.2,book,2.801483051262049,1.0
73,0.15,0.65,0.2,c4,-0.3921089916453663,6.0
73,0.15,0.65,0.2,commoncrawl,0.32076230211988666,3.0
73,0.15,0.65,0.2,github,-0.22965368922183332,5.0
73,0.15,0.65,0.2,stackexchange,0.022776596183772806,4.0
73,0.15,0.65,0.2,wikipedia,-0.40038110408402144,7.0
74,0.15,0.7,0.15,arxiv,2.444518848621044,2.0
74,0.15,0.7,0.15,book,2.9970936447977206,1.0
74,0.15,0.7,0.15,c4,-0.3956848879600551,6.0
74,0.15,0.7,0.15,commoncrawl,0.34936535877039,3.0
74,0.15,0.7,0.15,github,-0.19082695964676294,5.0
74,0.15,0.7,0.15,stackexchange,0.005712936334147451,4.0
74,0.15,0.7,0.15,wikipedia,-0.39574097000705954,7.0
75,0.15,0.75,0.1,arxiv,2.517123025274079,2.0
75,0.15,0.75,0.1,book,3.1796159406134072,1.0
75,0.15,0.75,0.1,c4,-0.40223643496255507,7.0
75,0.15,0.75,0.1,commoncrawl,0.3801643134971085,3.0
75,0.15,0.75,0.1,github,-0.15682215596810758,5.0
75,0.15,0.75,0.1,stackexchange,-0.010320234080867342,4.0
75,0.15,0.75,0.1,wikipedia,-0.39623846616236114,6.0
76,0.15,0.8,0.05,arxiv,2.586352825989349,2.0
76,0.15,0.8,0.05,book,3.3383249298607485,1.0
76,0.15,0.8,0.05,c4,-0.4054435634362139,7.0
76,0.15,0.8,0.05,commoncrawl,0.41027609303801604,3.0
76,0.15,0.8,0.05,github,-0.12704482227657693,5.0
76,0.15,0.8,0.05,stackexchange,-0.027269591233402425,4.0
76,0.15,0.8,0.05,wikipedia,-0.39976167709024113,6.0
77,0.15,0.85,0.0,arxiv,2.659745353893542,2.0
77,0.15,0.85,0.0,book,3.523414913885393,1.0
77,0.15,0.85,0.0,c4,-0.4088897648052749,7.0
77,0.15,0.85,0.0,commoncrawl,0.4369291859677354,3.0
77,0.15,0.85,0.0,github,-0.09548484898034157,5.0
77,0.15,0.85,0.0,stackexchange,-0.045540601832265847,4.0
77,0.15,0.85,0.0,wikipedia,-0.4036735405511802,6.0
78,0.2,0.0,0.8,arxiv,1.4314136226493313,1.0
78,0.2,0.0,0.8,book,0.37975822642862406,2.0
78,0.2,0.0,0.8,c4,-0.30991753613849,5.0
78,0.2,0.0,0.8,commoncrawl,0.006396732124331257,4.0
78,0.2,0.0,0.8,github,-0.7099261618377424,7.0
78,0.2,0.0,0.8,stackexchange,0.18434558442005766,3.0
78,0.2,0.0,0.8,wikipedia,-0.38199392684031186,6.0
79,0.2,0.05,0.75,arxiv,1.5083300052206459,1.0
79,0.2,0.05,0.75,book,0.5784237516136432,2.0
79,0.2,0.05,0.75,c4,-0.31428655487269874,5.0
79,0.2,0.05,0.75,commoncrawl,0.024748893712639112,4.0
79,0.2,0.05,0.75,github,-0.6766541517160847,7.0
79,0.2,0.05,0.75,stackexchange,0.16498184431332982,3.0
79,0.2,0.05,0.75,wikipedia,-0.38975070397066314,6.0
80,0.2,0.1,0.7,arxiv,1.574821889813349,1.0
80,0.2,0.1,0.7,book,0.7688343644247704,2.0
80,0.2,0.1,0.7,c4,-0.31774399949798127,5.0
80,0.2,0.1,0.7,commoncrawl,0.04609812617113636,4.0
80,0.2,0.1,0.7,github,-0.6409727176955524,7.0
80,0.2,0.1,0.7,stackexchange,0.14869392974743795,3.0
80,0.2,0.1,0.7,wikipedia,-0.3937175007709437,6.0
81,0.2,0.15,0.65,arxiv,1.6426242182151238,1.0
81,0.2,0.15,0.65,book,0.9633724334228434,2.0
81,0.2,0.15,0.65,c4,-0.3252893176978786,5.0
81,0.2,0.15,0.65,commoncrawl,0.07074060680777093,4.0
81,0.2,0.15,0.65,github,-0.60228927824837,7.0
81,0.2,0.15,0.65,stackexchange,0.12955701262289182,3.0
81,0.2,0.15,0.65,wikipedia,-0.39877763466641813,6.0
82,0.2,0.2,0.6,arxiv,1.7091587853286874,1.0
82,0.2,0.2,0.6,book,1.1201298810033853,2.0
82,0.2,0.2,0.6,c4,-0.32969013950309767,5.0
82,0.2,0.2,0.6,commoncrawl,0.09396819052699072,4.0
82,0.2,0.2,0.6,github,-0.5642735217999924,7.0
82,0.2,0.2,0.6,stackexchange,0.11249087708933583,3.0
82,0.2,0.2,0.6,wikipedia,-0.39762161897321663,6.0
83,0.2,0.25,0.55,arxiv,1.775446370577882,1.0
83,0.2,0.25,0.55,book,1.3052650207820118,2.0
83,0.2,0.25,0.55,c4,-0.3341819744372144,5.0
83,0.2,0.25,0.55,commoncrawl,0.11888514581497286,3.0
83,0.2,0.25,0.55,github,-0.5267004357139653,7.0
83,0.2,0.25,0.55,stackexchange,0.09722473536172206,4.0
83,0.2,0.25,0.55,wikipedia,-0.3997582020245015,6.0
84,0.2,0.3,0.5,arxiv,1.8470864684870751,1.0
84,0.2,0.3,0.5,book,1.511709179092938,2.0
84,0.2,0.3,0.5,c4,-0.3414159501348173,5.0
84,0.2,0.3,0.5,commoncrawl,0.14516891826034375,3.0
84,0.2,0.3,0.5,github,-0.4863006919682282,7.0
84,0.2,0.3,0.5,stackexchange,0.08715788351102126,4.0
84,0.2,0.3,0.5,wikipedia,-0.3960132987612607,6.0
85,0.2,0.35,0.45,arxiv,1.9168882237438296,1.0
85,0.2,0.35,0.45,book,1.722745858429276,2.0
85,0.2,0.35,0.45,c4,-0.3457598433355732,5.0
85,0.2,0.35,0.45,commoncrawl,0.1732690507256661,3.0
85,0.2,0.35,0.45,github,-0.4515156650767794,7.0
85,0.2,0.35,0.45,stackexchange,0.07371549580853909,4.0
85,0.2,0.35,0.45,wikipedia,-0.3949034006800189,6.0
86,0.2,0.4,0.4,arxiv,1.9840601948060193,1.0
86,0.2,0.4,0.4,book,1.9174311365590573,2.0
86,0.2,0.4,0.4,c4,-0.35632097666675866,5.0
86,0.2,0.4,0.4,commoncrawl,0.20460641031031612,3.0
86,0.2,0.4,0.4,github,-0.4109870637717092,7.0
86,0.2,0.4,0.4,stackexchange,0.06262575555539249,4.0
86,0.2,0.4,0.4,wikipedia,-0.39318333222941193,6.0
87,0.2,0.45,0.35,arxiv,2.053726880949986,2.0
87,0.2,0.45,0.35,book,2.1087393559577854,1.0
87,0.2,0.45,0.35,c4,-0.35703767404867837,5.0
87,0.2,0.45,0.35,commoncrawl,0.23567395444672093,3.0
87,0.2,0.45,0.35,github,-0.3723512953292923,6.0
87,0.2,0.45,0.35,stackexchange,0.05208292484184644,4.0
87,0.2,0.45,0.35,wikipedia,-0.3935855185531981,7.0
88,0.2,0.5,0.3,arxiv,2.122046574348959,2.0
88,0.2,0.5,0.3,book,2.3058445373678493,1.0
88,0.2,0.5,0.3,c4,-0.35739190055702375,6.0
88,0.2,0.5,0.3,commoncrawl,0.26062359891850395,3.0
88,0.2,0.5,0.3,github,-0.3387933083864924,5.0
88,0.2,0.5,0.3,stackexchange,0.038975520181628705,4.0
88,0.2,0.5,0.3,wikipedia,-0.3994192931947107,7.0
89,0.2,0.55,0.25,arxiv,2.1903662677479323,2.0
89,0.2,0.55,0.25,book,2.4882318827118834,1.0
89,0.2,0.55,0.25,c4,-0.358617835729512,6.0
89,0.2,0.55,0.25,commoncrawl,0.2914608806738328,3.0
89,0.2,0.55,0.25,github,-0.3024909800058934,5.0
89,0.2,0.55,0.25,stackexchange,0.024336997760432327,4.0
89,0.2,0.55,0.25,wikipedia,-0.39469193028141714,7.0
90,0.2,0.6,0.2,arxiv,2.2595728749242703,2.0
90,0.2,0.6,0.2,book,2.687176596465541,1.0
90,0.2,0.6,0.2,c4,-0.35958170011132196,6.0
90,0.2,0.6,0.2,commoncrawl,0.32005734438960953,3.0
90,0.2,0.6,0.2,github,-0.27088295705003423,5.0
90,0.2,0.6,0.2,stackexchange,0.010736818564586078,4.0
90,0.2,0.6,0.2,wikipedia,-0.39531722981745854,7.0
91,0.2,0.65,0.15,arxiv,2.3349749043226145,2.0
91,0.2,0.65,0.15,book,2.8859190302841946,1.0
91,0.2,0.65,0.15,c4,-0.3643772106348352,6.0
91,0.2,0.65,0.15,commoncrawl,0.34894456816150093,3.0
91,0.2,0.65,0.15,github,-0.23780771350636554,5.0
91,0.2,0.65,0.15,stackexchange,-0.0042254675627113325,4.0
91,0.2,0.65,0.15,wikipedia,-0.3945646523884261,7.0
92,0.2,0.7,0.1,arxiv,2.4093262917677425,2.0
92,0.2,0.7,0.1,book,3.0546590841509738,1.0
92,0.2,0.7,0.1,c4,-0.3702750827143676,6.0
92,0.2,0.7,0.1,commoncrawl,0.37893361883633614,3.0
92,0.2,0.7,0.1,github,-0.20425131128444207,5.0
92,0.2,0.7,0.1,stackexchange,-0.019851939208513036,4.0
92,0.2,0.7,0.1,wikipedia,-0.3944977700190656,7.0
93,0.2,0.75,0.05,arxiv,2.479295757434255,2.0
93,0.2,0.75,0.05,book,3.2242906153539663,1.0
93,0.2,0.75,0.05,c4,-0.3740668467661865,6.0
93,0.2,0.75,0.05,commoncrawl,0.41046913565405474,3.0
93,0.2,0.75,0.05,github,-0.17188363270887916,5.0
93,0.2,0.75,0.05,stackexchange,-0.036788271330029945,4.0
93,0.2,0.75,0.05,wikipedia,-0.39783371528762734,7.0
94,0.2,0.8,0.0,arxiv,2.5545711890837253,2.0
94,0.2,0.8,0.0,book,3.400700978910125,1.0
94,0.2,0.8,0.0,c4,-0.3781986230246339,6.0
94,0.2,0.8,0.0,commoncrawl,0.435438184531849,3.0
94,0.2,0.8,0.0,github,-0.14167235126789351,5.0
94,0.2,0.8,0.0,stackexchange,-0.05572166414065907,4.0
94,0.2,0.8,0.0,wikipedia,-0.39917151185912686,7.0
95,0.25,0.0,0.75,arxiv,1.3893860366775754,1.0
95,0.25,0.0,0.75,book,0.46915172333102645,2.0
95,0.25,0.0,0.75,c4,-0.28357200278896416,5.0
95,0.25,0.0,0.75,commoncrawl,0.02739281192938397,4.0
95,0.25,0.0,0.75,github,-0.7208728242976277,7.0
95,0.25,0.0,0.75,stackexchange,0.15725837639001533,3.0
95,0.25,0.0,0.75,wikipedia,-0.38252289393810157,6.0
96,0.25,0.05,0.7,arxiv,1.4663633463946735,1.0
96,0.25,0.05,0.7,book,0.653418275466682,2.0
96,0.25,0.05,0.7,c4,-0.285632803451692,5.0
96,0.25,0.05,0.7,commoncrawl,0.04724319986270188,4.0
96,0.25,0.05,0.7,github,-0.6869038503977444,7.0
96,0.25,0.05,0.7,stackexchange,0.1375213289911697,3.0
96,0.25,0.05,0.7,wikipedia,-0.38871245840900204,6.0
97,0.25,0.1,0.65,arxiv,1.534396828757167,1.0
97,0.25,0.1,0.65,book,0.8592706501095332,2.0
97,0.25,0.1,0.65,c4,-0.2920719047307603,5.0
97,0.25,0.1,0.65,commoncrawl,0.0702183267021158,4.0
97,0.25,0.1,0.65,github,-0.6500913792860112,7.0
97,0.25,0.1,0.65,stackexchange,0.12350365499199453,3.0
97,0.25,0.1,0.65,wikipedia,-0.3937404301049307,6.0
98,0.25,0.15,0.6,arxiv,1.6052490633954033,1.0
98,0.25,0.15,0.6,book,1.0150422211234649,2.0
98,0.25,0.15,0.6,c4,-0.2981021633157842,5.0
98,0.25,0.15,0.6,commoncrawl,0.09230951119327507,4.0
98,0.25,0.15,0.6,github,-0.6114794762129073,7.0
98,0.25,0.15,0.6,stackexchange,0.10437269220907358,3.0
98,0.25,0.15,0.6,wikipedia,-0.39523510009361706,6.0
99,0.25,0.2,0.55,arxiv,1.6686820747233246,1.0
99,0.25,0.2,0.55,book,1.1790253058977918,2.0
99,0.25,0.2,0.55,c4,-0.3015103106633041,5.0
99,0.25,0.2,0.55,commoncrawl,0.11926075202155423,3.0
99,0.25,0.2,0.55,github,-0.5737859714721214,7.0
99,0.25,0.2,0.55,stackexchange,0.08578209934383486,4.0
99,0.25,0.2,0.55,wikipedia,-0.3969548216760532,6.0
100,0.25,0.25,0.5,arxiv,1.7340528070619898,1.0
100,0.25,0.25,0.5,book,1.3875957690869565,2.0
100,0.25,0.25,0.5,c4,-0.31027621788334836,5.0
100,0.25,0.25,0.5,commoncrawl,0.14584136041177725,3.0
100,0.25,0.25,0.5,github,-0.5352528124559425,7.0
100,0.25,0.25,0.5,stackexchange,0.0726608246492593,4.0
100,0.25,0.25,0.5,wikipedia,-0.39336099942130204,6.0
101,0.25,0.3,0.45,arxiv,1.8066176895303823,1.0
101,0.25,0.3,0.45,book,1.5873785872954815,2.0
101,0.25,0.3,0.45,c4,-0.3154225615172529,5.0
101,0.25,0.3,0.45,commoncrawl,0.17345324085481217,3.0
101,0.25,0.3,0.45,github,-0.4979767671837698,7.0
101,0.25,0.3,0.45,stackexchange,0.06051077017183732,4.0
101,0.25,0.3,0.45,wikipedia,-0.39340515444766005,6.0
102,0.25,0.35,0.4,arxiv,1.8768510213601086,1.0
102,0.25,0.35,0.4,book,1.7893021156645177,2.0
102,0.25,0.35,0.4,c4,-0.319374434248182,5.0
102,0.25,0.35,0.4,commoncrawl,0.2027858687212873,3.0
102,0.25,0.35,0.4,github,-0.4588354111161672,7.0
102,0.25,0.35,0.4,stackexchange,0.051330150666564996,4.0
102,0.25,0.35,0.4,wikipedia,-0.39136420284445317,6.0
103,0.25,0.4,0.35,arxiv,1.9441993377138138,2.0
103,0.25,0.4,0.35,book,1.9887713443386767,1.0
103,0.25,0.4,0.35,c4,-0.32571693558935233,5.0
103,0.25,0.4,0.35,commoncrawl,0.2352066227922838,3.0
103,0.25,0.4,0.35,github,-0.41611524976578157,7.0
103,0.25,0.4,0.35,stackexchange,0.037157989769545194,4.0
103,0.25,0.4,0.35,wikipedia,-0.38818722902396935,6.0
104,0.25,0.45,0.3,arxiv,2.0146133428816944,2.0
104,0.25,0.45,0.3,book,2.1785227626184733,1.0
104,0.25,0.45,0.3,c4,-0.3260551963052326,5.0
104,0.25,0.45,0.3,commoncrawl,0.26127595013199645,3.0
104,0.25,0.45,0.3,github,-0.3850860985310687,6.0
104,0.25,0.45,0.3,stackexchange,0.026131735251478813,4.0
104,0.25,0.45,0.3,wikipedia,-0.391904509922154,7.0
105,0.25,0.5,0.25,arxiv,2.083815384943478,2.0
105,0.25,0.5,0.25,book,2.3724745933841995,1.0
105,0.25,0.5,0.25,c4,-0.32883564520195674,5.0
105,0.25,0.5,0.25,commoncrawl,0.29004658582322174,3.0
105,0.25,0.5,0.25,github,-0.3465971075969012,6.0
105,0.25,0.5,0.25,stackexchange,0.011971979000476404,4.0
105,0.25,0.5,0.25,wikipedia,-0.3912749383961399,7.0
106,0.25,0.55,0.2,arxiv,2.154663550242791,2.0
106,0.25,0.55,0.2,book,2.5731736608083002,1.0
106,0.25,0.55,0.2,c4,-0.32833540921928117,6.0
106,0.25,0.55,0.2,commoncrawl,0.3199334545837879,3.0
106,0.25,0.55,0.2,github,-0.31393295125386345,5.0
106,0.25,0.55,0.2,stackexchange,0.0006713632679294264,4.0
106,0.25,0.55,0.2,wikipedia,-0.390782320499354,7.0
107,0.25,0.6,0.15,arxiv,2.22074988144114,2.0
107,0.25,0.6,0.15,book,2.766993858254073,1.0
107,0.25,0.6,0.15,c4,-0.3330018083330447,6.0
107,0.25,0.6,0.15,commoncrawl,0.3475067979000816,3.0
107,0.25,0.6,0.15,github,-0.28590957958256014,5.0
107,0.25,0.6,0.15,stackexchange,-0.014717147858162853,4.0
107,0.25,0.6,0.15,wikipedia,-0.39256638840510666,7.0
108,0.25,0.65,0.1,arxiv,2.3015295582614064,2.0
108,0.25,0.65,0.1,book,2.9532234009427967,1.0
108,0.25,0.65,0.1,c4,-0.33904675389008987,6.0
108,0.25,0.65,0.1,commoncrawl,0.37785042674807917,3.0
108,0.25,0.65,0.1,github,-0.25087983725014984,5.0
108,0.25,0.65,0.1,stackexchange,-0.030145269971242724,4.0
108,0.25,0.65,0.1,wikipedia,-0.3926940447214026,7.0
109,0.25,0.7,0.05,arxiv,2.3721622883727687,2.0
109,0.25,0.7,0.05,book,3.108030725562734,1.0
109,0.25,0.7,0.05,c4,-0.34341782202104,6.0
109,0.25,0.7,0.05,commoncrawl,0.4080622426083752,3.0
109,0.25,0.7,0.05,github,-0.21860689019812835,5.0
109,0.25,0.7,0.05,stackexchange,-0.04615430550002206,4.0
109,0.25,0.7,0.05,wikipedia,-0.39269249079329094,7.0
110,0.25,0.75,0.0,arxiv,2.4438248968459644,2.0
110,0.25,0.75,0.0,book,3.286959212627994,1.0
110,0.25,0.75,0.0,c4,-0.3482918427289486,6.0
110,0.25,0.75,0.0,commoncrawl,0.4354887036949283,3.0
110,0.25,0.75,0.0,github,-0.1871759296948409,5.0
110,0.25,0.75,0.0,stackexchange,-0.0640601593834978,4.0
110,0.25,0.75,0.0,wikipedia,-0.39426586731584423,7.0
111,0.3,0.0,0.7,arxiv,1.3501458420608285,1.0
111,0.3,0.0,0.7,book,0.5343270209718765,2.0
111,0.3,0.0,0.7,c4,-0.2551179050804604,5.0
111,0.3,0.0,0.7,commoncrawl,0.050545105734477916,4.0
111,0.3,0.0,0.7,github,-0.7284645842605364,7.0
111,0.3,0.0,0.7,stackexchange,0.13036111163608122,3.0
111,0.3,0.0,0.7,wikipedia,-0.382838930436072,6.0
112,0.3,0.05,0.65,arxiv,1.4234596275822504,1.0
112,0.3,0.05,0.65,book,0.7295090598183657,2.0
112,0.3,0.05,0.65,c4,-0.26025901455746514,5.0
112,0.3,0.05,0.65,commoncrawl,0.0739264262737883,4.0
112,0.3,0.05,0.65,github,-0.6973161987455346,7.0
112,0.3,0.05,0.65,stackexchange,0.11163397536503715,3.0
112,0.3,0.05,0.65,wikipedia,-0.3869785593122582,6.0
113,0.3,0.1,0.6,arxiv,1.4920720116980926,1.0
113,0.3,0.1,0.6,book,0.9149592925522552,2.0
113,0.3,0.1,0.6,c4,-0.2639716282081279,5.0
113,0.3,0.1,0.6,commoncrawl,0.09602855849279765,3.0
113,0.3,0.1,0.6,github,-0.658387952835559,7.0
113,0.3,0.1,0.6,stackexchange,0.09536550392754514,4.0
113,0.3,0.1,0.6,wikipedia,-0.38880354977815174,6.0
114,0.3,0.15,0.55,arxiv,1.5666997107492626,1.0
114,0.3,0.15,0.55,book,1.0605316782128038,2.0
114,0.3,0.15,0.55,c4,-0.26930993184545393,5.0
114,0.3,0.15,0.55,commoncrawl,0.11800050863286933,3.0
114,0.3,0.15,0.55,github,-0.6230861100206786,7.0
114,0.3,0.15,0.55,stackexchange,0.07656468595936534,4.0
114,0.3,0.15,0.55,wikipedia,-0.3908517465065107,6.0
115,0.3,0.2,0.5,arxiv,1.630071614274232,1.0
115,0.3,0.2,0.5,book,1.2715401069374777,2.0
115,0.3,0.2,0.5,c4,-0.2775349379810905,5.0
115,0.3,0.2,0.5,commoncrawl,0.14746639357716898,3.0
115,0.3,0.2,0.5,github,-0.5803363037418223,7.0
115,0.3,0.2,0.5,stackexchange,0.05959710342433959,4.0
115,0.3,0.2,0.5,wikipedia,-0.3928155531471966,6.0
116,0.3,0.25,0.45,arxiv,1.6944479030648867,1.0
116,0.3,0.25,0.45,book,1.469926517391901,2.0
116,0.3,0.25,0.45,c4,-0.2815322476373881,5.0
116,0.3,0.25,0.45,commoncrawl,0.17310309210304997,3.0
116,0.3,0.25,0.45,github,-0.5415865488533841,7.0
116,0.3,0.25,0.45,stackexchange,0.0465483287715205,4.0
116,0.3,0.25,0.45,wikipedia,-0.39261218142387844,6.0
117,0.3,0.3,0.4,arxiv,1.7697526866269575,1.0
117,0.3,0.3,0.4,book,1.6634709605686286,2.0
117,0.3,0.3,0.4,c4,-0.2875143754367113,5.0
117,0.3,0.3,0.4,commoncrawl,0.20170102137070103,3.0
117,0.3,0.3,0.4,github,-0.5063736128030774,7.0
117,0.3,0.3,0.4,stackexchange,0.0374261775621115,4.0
117,0.3,0.3,0.4,wikipedia,-0.3892640304982742,6.0
118,0.3,0.35,0.35,arxiv,1.8404059928887682,2.0
118,0.3,0.35,0.35,book,1.871268462962134,1.0
118,0.3,0.35,0.35,c4,-0.2962820914488108,5.0
118,0.3,0.35,0.35,commoncrawl,0.23329459404322264,3.0
118,0.3,0.35,0.35,github,-0.4686944116134733,7.0
118,0.3,0.35,0.35,stackexchange,0.026471833106388957,4.0
118,0.3,0.35,0.35,wikipedia,-0.39049470826064425,6.0
119,0.3,0.4,0.3,arxiv,1.9090924979076165,2.0
119,0.3,0.4,0.3,book,2.067874614456721,1.0
119,0.3,0.4,0.3,c4,-0.29501682483055036,5.0
119,0.3,0.4,0.3,commoncrawl,0.2600487006517702,3.0
119,0.3,0.4,0.3,github,-0.42807454158038816,7.0
119,0.3,0.4,0.3,stackexchange,0.014084347005795174,4.0
119,0.3,0.4,0.3,wikipedia,-0.3889813218001746,6.0
120,0.3,0.45,0.25,arxiv,1.9745840321568913,2.0
120,0.3,0.45,0.25,book,2.2444018113633266,1.0
120,0.3,0.45,0.25,c4,-0.29784426212064097,5.0
120,0.3,0.45,0.25,commoncrawl,0.2902048577098531,3.0
120,0.3,0.45,0.25,github,-0.39435303577120434,7.0
120,0.3,0.45,0.25,stackexchange,0.002004308340447715,4.0
120,0.3,0.45,0.25,wikipedia,-0.3888529541458906,6.0
121,0.3,0.5,0.2,arxiv,2.0462010331223213,2.0
121,0.3,0.5,0.2,book,2.4559013839950192,1.0
121,0.3,0.5,0.2,c4,-0.29827761613300097,5.0
121,0.3,0.5,0.2,commoncrawl,0.3198947524870115,3.0
121,0.3,0.5,0.2,github,-0.358593857425503,6.0
121,0.3,0.5,0.2,stackexchange,-0.010293817100093153,4.0
121,0.3,0.5,0.2,wikipedia,-0.38901701067991945,7.0
122,0.3,0.55,0.15,arxiv,2.1150036058136643,2.0
122,0.3,0.55,0.15,book,2.6559096780393125,1.0
122,0.3,0.55,0.15,c4,-0.30093846325511797,5.0
122,0.3,0.55,0.15,commoncrawl,0.345926574709427,3.0
122,0.3,0.55,0.15,github,-0.3291266726047303,6.0
122,0.3,0.55,0.15,stackexchange,-0.02646531499692994,4.0
122,0.3,0.55,0.15,wikipedia,-0.3880743662904499,7.0
123,0.3,0.6,0.1,arxiv,2.1907114047116423,2.0
123,0.3,0.6,0.1,book,2.838252873808373,1.0
123,0.3,0.6,0.1,c4,-0.3072776858952798,6.0
123,0.3,0.6,0.1,commoncrawl,0.3764574436558421,3.0
123,0.3,0.6,0.1,github,-0.29743279215452356,5.0
123,0.3,0.6,0.1,stackexchange,-0.041909568087135245,4.0
123,0.3,0.6,0.1,wikipedia,-0.39034497877432794,7.0
124,0.3,0.65,0.05,arxiv,2.262852882636933,2.0
124,0.3,0.65,0.05,book,2.9924928186875928,1.0
124,0.3,0.65,0.05,c4,-0.3122930155025807,6.0
124,0.3,0.65,0.05,commoncrawl,0.40548314800450885,3.0
124,0.3,0.65,0.05,github,-0.2658552314149415,5.0
