type,resource_gate,horizon_months,compute_scenario,model,origin,target_date,score,conditional_p05,conditional_p95,selected_by_diagnostic_rmse,eta_assumed,drift_retention_assumed,gC_log10_per_year,scenario_gC_log10_per_year,N_anchor_B,D_anchor_B_scenario,C_anchor_FLOPs_scenario,C_future_FLOPs_scenario,N_future_B_scenario,D_future_B_scenario,time_extrapolation_observed_spans,N_extrapolation_decades_beyond_C2,D_extrapolation_decades_beyond_C4,status
non_pretrained,wide_ratio,12,quarter,frontier_trend,2025-03-13,2026-03-13,59.910893088665695,52.93428484378985,64.61224187670341,False,0.5,1.0,0.6005515619926791,0.15013789049816978,14.766000000000002,6500.0,5.758740000000001e+23,8.137019590816677e+23,17.552210122944565,7726.490979218451,1.318592057761733,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
non_pretrained,wide_ratio,12,quarter,quantile_resource,2025-03-13,2026-03-13,51.19184272810448,47.619724351285484,53.375153719272,True,0.5,0.5,0.6005515619926791,0.15013789049816978,14.766000000000002,6500.0,5.758740000000001e+23,8.137019590816677e+23,17.552210122944565,7726.490979218451,1.318592057761733,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
non_pretrained,wide_ratio,12,quarter,mean_resource,2025-03-13,2026-03-13,50.961062730524624,45.153789728833935,54.17518826980047,False,0.5,0.5,0.6005515619926791,0.15013789049816978,14.766000000000002,6500.0,5.758740000000001e+23,8.137019590816677e+23,17.552210122944565,7726.490979218451,1.318592057761733,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
non_pretrained,wide_ratio,12,stopped,constant,2025-03-13,2026-03-13,40.444684000406866,37.754788736630566,41.5351809401351,False,0.5,0.0,0.6005515619926791,0.0,14.766000000000002,6500.0,5.758740000000001e+23,5.758740000000001e+23,14.766000000000002,6500.0,1.318592057761733,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
non_pretrained,wide_ratio,12,stopped,frontier_trend,2025-03-13,2026-03-13,59.910893088665695,52.93428484378985,64.61224187670341,False,0.5,1.0,0.6005515619926791,0.0,14.766000000000002,6500.0,5.758740000000001e+23,5.758740000000001e+23,14.766000000000002,6500.0,1.318592057761733,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
non_pretrained,wide_ratio,12,stopped,quantile_resource,2025-03-13,2026-03-13,49.15725897050742,45.60421648597555,51.38435579274429,True,0.5,0.5,0.6005515619926791,0.0,14.766000000000002,6500.0,5.758740000000001e+23,5.758740000000001e+23,14.766000000000002,6500.0,1.318592057761733,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
non_pretrained,wide_ratio,12,stopped,mean_resource,2025-03-13,2026-03-13,48.98285104615351,43.2268715078119,52.19671733123483,False,0.5,0.5,0.6005515619926791,0.0,14.766000000000002,6500.0,5.758740000000001e+23,5.758740000000001e+23,14.766000000000002,6500.0,1.318592057761733,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
non_pretrained,wide_ratio,24,historical,constant,2025-03-13,2027-03-13,40.444684000406866,37.754788736630566,41.5351809401351,False,0.5,0.0,0.6005515619926791,0.6005515619926791,14.766000000000002,6500.0,5.758740000000001e+23,9.150200176138625e+24,58.85920963618595,25909.851187539527,2.637184115523466,0,0.15819241353222863,conditional_scenario_not_calibrated_long_horizon_prediction
non_pretrained,wide_ratio,24,historical,frontier_trend,2025-03-13,2027-03-13,76.68264959809902,66.99951089995268,82.71651408897162,False,0.5,1.0,0.6005515619926791,0.6005515619926791,14.766000000000002,6500.0,5.758740000000001e+23,9.150200176138625e+24,58.85920963618595,25909.851187539527,2.637184115523466,0,0.15819241353222863,conditional_scenario_not_calibrated_long_horizon_prediction
non_pretrained,wide_ratio,24,historical,quantile_resource,2025-03-13,2027-03-13,72.52608504381863,68.46477068600815,75.20876703442136,True,0.5,0.5,0.6005515619926791,0.6005515619926791,14.766000000000002,6500.0,5.758740000000001e+23,9.150200176138625e+24,58.85920963618595,25909.851187539527,2.637184115523466,0,0.15819241353222863,conditional_scenario_not_calibrated_long_horizon_prediction
non_pretrained,wide_ratio,24,historical,mean_resource,2025-03-13,2027-03-13,71.88365311875265,63.23715422229468,76.65615361706375,False,0.5,0.5,0.6005515619926791,0.6005515619926791,14.766000000000002,6500.0,5.758740000000001e+23,9.150200176138625e+24,58.85920963618595,25909.851187539527,2.637184115523466,0,0.15819241353222863,conditional_scenario_not_calibrated_long_horizon_prediction
non_pretrained,wide_ratio,24,half,constant,2025-03-13,2027-03-13,40.444684000406866,37.754788736630566,41.5351809401351,False,0.5,0.0,0.6005515619926791,0.30027578099633956,14.766000000000002,6500.0,5.758740000000001e+23,2.2955091758112524e+24,29.480757953077156,12977.443227346708,2.637184115523466,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
non_pretrained,wide_ratio,24,half,frontier_trend,2025-03-13,2027-03-13,76.68264959809902,66.99951089995268,82.71651408897162,False,0.5,1.0,0.6005515619926791,0.30027578099633956,14.766000000000002,6500.0,5.758740000000001e+23,2.2955091758112524e+24,29.480757953077156,12977.443227346708,2.637184115523466,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
non_pretrained,wide_ratio,24,half,quantile_resource,2025-03-13,2027-03-13,65.59115005051822,60.91723626026232,68.74804979553868,True,0.5,0.5,0.6005515619926791,0.30027578099633956,14.766000000000002,6500.0,5.758740000000001e+23,2.2955091758112524e+24,29.480757953077156,12977.443227346708,2.637184115523466,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
non_pretrained,wide_ratio,24,half,mean_resource,2025-03-13,2027-03-13,65.07056630036311,56.43537512693721,70.25813846179626,False,0.5,0.5,0.6005515619926791,0.30027578099633956,14.766000000000002,6500.0,5.758740000000001e+23,2.2955091758112524e+24,29.480757953077156,12977.443227346708,2.637184115523466,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
