policy_row,coordinate_id,diagnostic_primary_candidate,budget_FLOPs,context_tokens,quality_family,producer_status,coordinate_scale_assumed,coordinate_offset_assumed,upstream_loss_stress_delta_assumed,N_params_B,status,conditional_score,conditional_backbone_reference_score,conditional_gain_vs_backbone,reference_status,empirically_calibrated_score
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,0.9,-0.1,-0.05,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,0.9,-0.1,0.0,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,0.9,-0.1,0.05,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,0.9,0.0,-0.05,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,0.9,0.0,0.0,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,0.9,0.0,0.05,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,0.9,0.1,-0.05,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,0.9,0.1,0.0,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,0.9,0.1,0.05,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,1.0,-0.1,-0.05,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,1.0,-0.1,0.0,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,1.0,-0.1,0.05,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,1.0,0.0,-0.05,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,1.0,0.0,0.0,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,1.0,0.0,0.05,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,1.0,0.1,-0.05,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,1.0,0.1,0.0,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,1.0,0.1,0.05,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,1.1,-0.1,-0.05,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,1.1,-0.1,0.0,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,1.1,-0.1,0.05,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,1.1,0.0,-0.05,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,1.1,0.0,0.0,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,1.1,0.0,0.05,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,1.1,0.1,-0.05,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,1.1,0.1,0.0,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
0,Gemma2 report,False,1e+19,2048,exponential,conditional_v8_fixed_policy_feasible,1.1,0.1,0.05,0.0997375699940856,N_out_of_support,,,,N_out_of_support,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,0.9,-0.1,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,0.9,-0.1,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,0.9,-0.1,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,0.9,0.0,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,0.9,0.0,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,0.9,0.0,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,0.9,0.1,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,0.9,0.1,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,0.9,0.1,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,1.0,-0.1,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,1.0,-0.1,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,1.0,-0.1,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,1.0,0.0,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,1.0,0.0,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,1.0,0.0,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,1.0,0.1,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,1.0,0.1,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,1.0,0.1,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,1.1,-0.1,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,1.1,-0.1,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,1.1,-0.1,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,1.1,0.0,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,1.1,0.0,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,1.1,0.0,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,1.1,0.1,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,1.1,0.1,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
1,Gemma2 report,False,1e+19,2048,power,infeasible_within_v8_support,1.1,0.1,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,0.9,-0.1,-0.05,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,0.9,-0.1,0.0,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,0.9,-0.1,0.05,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,0.9,0.0,-0.05,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,0.9,0.0,0.0,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,0.9,0.0,0.05,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,0.9,0.1,-0.05,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,0.9,0.1,0.0,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,0.9,0.1,0.05,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,1.0,-0.1,-0.05,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,1.0,-0.1,0.0,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,1.0,-0.1,0.05,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,1.0,0.0,-0.05,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,1.0,0.0,0.0,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,1.0,0.0,0.05,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,1.0,0.1,-0.05,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,1.0,0.1,0.0,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,1.0,0.1,0.05,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,1.1,-0.1,-0.05,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,1.1,-0.1,0.0,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,1.1,-0.1,0.05,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,1.1,0.0,-0.05,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,1.1,0.0,0.0,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,1.1,0.0,0.05,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,1.1,0.1,-0.05,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,1.1,0.1,0.0,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
2,Gemma2 report,False,1e+19,2048,logarithmic,conditional_v8_fixed_policy_feasible,1.1,0.1,0.05,0.0776252724079543,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,0.9,-0.1,-0.05,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,0.9,-0.1,0.0,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,0.9,-0.1,0.05,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,0.9,0.0,-0.05,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,0.9,0.0,0.0,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,0.9,0.0,0.05,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,0.9,0.1,-0.05,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,0.9,0.1,0.0,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,0.9,0.1,0.05,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,1.0,-0.1,-0.05,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,1.0,-0.1,0.0,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,1.0,-0.1,0.05,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,1.0,0.0,-0.05,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,1.0,0.0,0.0,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,1.0,0.0,0.05,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,1.0,0.1,-0.05,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,1.0,0.1,0.0,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,1.0,0.1,0.05,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,1.1,-0.1,-0.05,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,1.1,-0.1,0.0,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,1.1,-0.1,0.05,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,1.1,0.0,-0.05,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,1.1,0.0,0.0,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,1.1,0.0,0.05,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,1.1,0.1,-0.05,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,1.1,0.1,0.0,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
3,Gemma2 report,False,1e+19,8192,exponential,conditional_v8_fixed_policy_feasible,1.1,0.1,0.05,0.0836926488052591,N_out_of_support,,,,N_out_of_support,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,0.9,-0.1,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,0.9,-0.1,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,0.9,-0.1,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,0.9,0.0,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,0.9,0.0,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,0.9,0.0,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,0.9,0.1,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,0.9,0.1,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,0.9,0.1,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,1.0,-0.1,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,1.0,-0.1,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,1.0,-0.1,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,1.0,0.0,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,1.0,0.0,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,1.0,0.0,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,1.0,0.1,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,1.0,0.1,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,1.0,0.1,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,1.1,-0.1,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,1.1,-0.1,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,1.1,-0.1,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,1.1,0.0,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,1.1,0.0,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,1.1,0.0,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,1.1,0.1,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,1.1,0.1,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
4,Gemma2 report,False,1e+19,8192,power,infeasible_within_v8_support,1.1,0.1,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,0.9,-0.1,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,0.9,-0.1,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,0.9,-0.1,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,0.9,0.0,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,0.9,0.0,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,0.9,0.0,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,0.9,0.1,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,0.9,0.1,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,0.9,0.1,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,1.0,-0.1,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,1.0,-0.1,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,1.0,-0.1,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,1.0,0.0,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,1.0,0.0,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,1.0,0.0,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,1.0,0.1,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,1.0,0.1,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,1.0,0.1,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,1.1,-0.1,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,1.1,-0.1,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,1.1,-0.1,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,1.1,0.0,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,1.1,0.0,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,1.1,0.0,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,1.1,0.1,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,1.1,0.1,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
5,Gemma2 report,False,1e+19,8192,logarithmic,infeasible_within_v8_support,1.1,0.1,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
6,Gemma2 report,False,1e+19,131072,exponential,infeasible_within_v8_support,0.9,-0.1,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
6,Gemma2 report,False,1e+19,131072,exponential,infeasible_within_v8_support,0.9,-0.1,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
6,Gemma2 report,False,1e+19,131072,exponential,infeasible_within_v8_support,0.9,-0.1,0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
6,Gemma2 report,False,1e+19,131072,exponential,infeasible_within_v8_support,0.9,0.0,-0.05,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
6,Gemma2 report,False,1e+19,131072,exponential,infeasible_within_v8_support,0.9,0.0,0.0,,infeasible_or_missing_upstream,,,,infeasible_or_missing_upstream,
