scenario,Q0,quality_bridge_scale,mixture_bridge_lambda,budget_FLOPs,context_tokens,quality_family,status,eligible_observed_recipes,feasible_observed_recipes,recipe_index,N_params_B,D_tokens_B,Q_B_proxy,conditional_bridge_loss,C_total_FLOPs
mixture_lambda_2,0.5,1.0,2.0,1.496235656094436e+19,8192,power,conditional_v8_fixed_policy_feasible,87,45,172,0.10381353181550176,10.0,0.6713607648391644,2.870422108644203,1.4962356560944357e+19
mixture_lambda_2,0.5,1.0,2.0,1.539926526059492e+19,8192,power,conditional_v8_fixed_policy_feasible,87,46,172,0.10953342995713564,10.0,0.6713607648391644,2.8574067547388196,1.5399265260594917e+19
mixture_lambda_2,0.5,1.0,2.0,1.5848931924611109e+19,8192,power,conditional_v8_fixed_policy_feasible,87,47,172,0.11542035214000364,10.0,0.6713607648391644,2.8449130804774834,1.5848931924611107e+19
mixture_lambda_2,0.5,1.0,2.0,1.631172909227833e+19,8192,power,conditional_v8_fixed_policy_feasible,87,48,172,0.12147917555416393,10.0,0.6713607648391644,2.8329004194603167,1.6311729092278327e+19
mixture_lambda_2,0.5,1.0,2.0,1.6788040181225658e+19,8192,power,conditional_v8_fixed_policy_feasible,87,49,172,0.12771491980619748,10.0,0.6713607648391644,2.8213325927245667,1.6788040181225658e+19
mixture_lambda_2,0.5,1.0,2.0,1.7278259805078663e+19,8192,power,conditional_v8_fixed_policy_feasible,87,50,172,0.13413275107783817,10.000000000000002,0.6713607648391644,2.810177283305026,1.7278259805078665e+19
mixture_lambda_2,0.5,1.0,2.0,1.7782794100389229e+19,8192,power,conditional_v8_fixed_policy_feasible,87,50,172,0.1407379864060557,10.0,0.6713607648391644,2.799405514950664,1.7782794100389229e+19
mixture_lambda_2,0.5,1.0,2.0,1.8302061063110531e+19,8192,power,conditional_v8_fixed_policy_feasible,87,51,172,0.1475360980881004,10.0,0.6713607648391644,2.7889912149984397,1.830206106311053e+19
mixture_lambda_2,0.5,1.0,2.0,1.8836490894897943e+19,8192,power,conditional_v8_fixed_policy_feasible,87,52,172,0.1545327182151874,10.0,0.6713607648391644,2.778910845723953,1.8836490894897947e+19
mixture_lambda_2,0.5,1.0,2.0,1.9386526359522136e+19,8192,power,conditional_v8_fixed_policy_feasible,87,52,172,0.1617336433385665,10.0,0.6713607648391644,2.7691430917774915,1.938652635952213e+19
mixture_lambda_2,0.5,1.0,2.0,1.9952623149688828e+19,8192,power,conditional_v8_fixed_policy_feasible,87,53,172,0.16914483927183382,10.0,0.6713607648391644,2.7596685938403334,1.9952623149688824e+19
mixture_lambda_2,0.5,1.0,2.0,2.053525026457146e+19,8192,power,conditional_v8_fixed_policy_feasible,87,53,172,0.17677244603349382,10.0,0.6713607648391644,2.7504697205926893,2.053525026457146e+19
mixture_lambda_2,0.5,1.0,2.0,2.1134890398366433e+19,8192,power,conditional_v8_fixed_policy_feasible,87,55,172,0.18462278293382595,10.0,0.6713607648391644,2.7415303726117464,2.1134890398366433e+19
mixture_lambda_2,0.5,1.0,2.0,2.1752040340195156e+19,8192,power,conditional_v8_fixed_policy_feasible,87,55,172,0.19270235381030174,10.0,0.6713607648391644,2.7328358130185135,2.1752040340195156e+19
